dictionarySeq,originalCategory,aditCatManFlg,aditCatViewType,aditSuperCatID,aditSuperCatName,aditCatGrpID,aditCatViewName,aditInitialRows,originalTag,aditExists,aditViewFlgs,enumeratedFlg,itemEnumClosedFlg,aditItemViewName,aditFormCode,dbType,bmrbType,dbNullable,internalFlg,rowIndexFlg,lclIDFlg,lclSfIdFlg,sfIdFlg,sfNameFlg,sfCategoryFlg,sfPointerFlg,primaryKey,foreignKeyGroup,foreignTable,foreignColumn,indexFlg,dbTableName,dbColumnName,tagCategory,tagField,loopFlg,seq,dbFlg,validateFlgs,valOverideFlgs,defaultValue,bmrbPdbMatchId,bmrbPdbTransFunc,variableTypeMatch,entryIdFlg,OutputMapExistsFlg,aditAutoInsert,datumCountFlgs,metaDataFlgs,tagDeleteFlgs,RefKeyGroup,RefTable,RefColumn,example,prompt
26200,spectral_peak_list,N,T6,5,NMR_parameters,174,Peak row format,,_Peak_row_format.Spectral_peak_list_ID,N,HB,N,,Spectral peak list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Spectral_peak_list,ID,,,,Peak_row_format,Spectral_peak_list_ID,Y,3130,Y,OI,VV,?,?,?,,N,,5,?,N,N,,,,?,n/a
26210,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition,,_Spectral_transition.ID,N,HB,N,,ID,0,INTEGER,int,NOT NULL,,Y,Y,?,N,N,N,N,Y,,,,,,,Spectral_transition,ID,Y,10,Y,OI,VV,?,?,?,,N,,6,?,N,N,,,,?,Spectral transition ID
26220,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition,,_Spectral_transition.Peak_ID,N,HB,N,,Peak ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Peak,ID,,,,Spectral_transition,Peak_ID,Y,20,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26230,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition,,_Spectral_transition.Figure_of_merit,N,HB,N,,Figure of merit,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition,Figure_of_merit,Y,30,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,Figure of merit
26240,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition,,_Spectral_transition.Details,N,HB,N,,Details,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition,Details,Y,40,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26250,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition,,_Spectral_transition.Sf_ID,N,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Spectral_peak_list,Sf_ID,,,,Spectral_transition,Sf_ID,Y,50,Y,II,II,?,?,?,,N,,4,?,N,N,,,,?,n/a
26260,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition,,_Spectral_transition.Entry_ID,N,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Spectral_peak_list,Entry_ID,,,,Spectral_transition,Entry_ID,Y,60,Y,OI,VV,?,?,?,,Y,,3,?,N,N,,,,?,n/a
26270,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition,,_Spectral_transition.Spectral_peak_list_ID,N,HB,N,,Spectral peak list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Spectral_peak_list,ID,,,,Spectral_transition,Spectral_peak_list_ID,Y,70,Y,OI,VV,?,?,?,,N,,5,?,N,N,,,,?,n/a
26280,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition general char,,_Spectral_transition_general_char.Spectral_transition_ID,N,HB,N,,Spectral transition ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Spectral_transition,ID,,,,Spectral_transition_general_char,Spectral_transition_ID,Y,10,Y,OI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26290,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition general char,,_Spectral_transition_general_char.Peak_ID,N,HB,N,,Peak ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Peak,ID,,,,Spectral_transition_general_char,Peak_ID,Y,20,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26300,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition general char,,_Spectral_transition_general_char.Intensity_val,N,HB,N,,Intensity val,0,FLOAT,float,NOT NULL,,N,?,?,N,N,N,N,Y,,,,,,,Spectral_transition_general_char,Intensity_val,Y,30,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,Intensity val
26310,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition general char,,_Spectral_transition_general_char.Intensity_val_err,N,HB,N,,Intensity val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_general_char,Intensity_val_err,Y,40,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,Intensity err
26320,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition general char,,_Spectral_transition_general_char.Measurement_method,N,HB,Y,N,Measurement method,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_general_char,Measurement_method,Y,50,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,Intensity measure method
26330,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition general char,,_Spectral_transition_general_char.Sf_ID,N,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Spectral_peak_list,Sf_ID,,,,Spectral_transition_general_char,Sf_ID,Y,60,Y,II,II,?,?,?,,N,,4,?,N,N,,,,?,n/a
26340,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition general char,,_Spectral_transition_general_char.Entry_ID,N,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Spectral_peak_list,Entry_ID,,,,Spectral_transition_general_char,Entry_ID,Y,70,Y,OI,VV,?,?,?,,Y,,3,?,N,N,,,,?,n/a
26350,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition general char,,_Spectral_transition_general_char.Spectral_peak_list_ID,N,HB,N,,Spectral peak list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Spectral_peak_list,ID,,,,Spectral_transition_general_char,Spectral_peak_list_ID,Y,80,Y,OI,VV,?,?,?,,N,,5,?,N,N,,,,?,n/a
26360,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Spectral_transition_ID,N,HB,N,,Spectral transition ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Spectral_transition,ID,,,,Spectral_transition_char,Spectral_transition_ID,Y,10,Y,OI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26370,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Peak_ID,N,HB,N,,Peak ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Peak,ID,,,,Spectral_transition_char,Peak_ID,Y,20,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26380,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Spectral_dim_ID,N,HB,N,,Spectral dim ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Spectral_dim,ID,,,,Spectral_transition_char,Spectral_dim_ID,Y,30,Y,OI,VV,?,?,?,,N,,0,?,N,N,,,,?,Spectral dimension ID
26390,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Chem_shift_val,N,HB,N,,Chem shift val,0,FLOAT,float,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Chem_shift_val,Y,40,Y,OI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26400,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Chem_shift_val_err,N,HB,N,,Chem shift val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Chem_shift_val_err,Y,50,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26410,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Line_width_val,N,HB,N,,Line width val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Line_width_val,Y,60,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26420,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Line_width_val_err,N,HB,N,,Line width val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Line_width_val_err,Y,70,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26430,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Phase_val,N,HB,N,,Phase val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Phase_val,Y,80,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26440,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Phase_val_err,N,HB,N,,Phase val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Phase_val_err,Y,90,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26450,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Decay_rate_val,N,HB,N,,Decay rate val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Decay_rate_val,Y,100,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26460,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Decay_rate_val_err,N,HB,N,,Decay rate val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Decay_rate_val_err,Y,110,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26470,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Bounding_box_upper_val,N,HB,N,,Bounding box upper val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Bounding_box_upper_val,Y,120,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26480,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Bounding_box_lower_val,N,HB,N,,Bounding box lower val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Bounding_box_lower_val,Y,130,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26490,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Bounding_box_width_val,N,HB,N,,Bounding box width val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Bounding_box_width_val,Y,140,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26500,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Derivation_method_ID,N,HB,N,,Derivation method ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,,,Spectral_transition_char,Derivation_method_ID,Y,150,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26510,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Sf_ID,N,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Spectral_peak_list,Sf_ID,,,,Spectral_transition_char,Sf_ID,Y,160,Y,II,II,?,?,?,,N,,4,?,N,N,,,,?,n/a
26520,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Entry_ID,N,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Spectral_peak_list,Entry_ID,,,,Spectral_transition_char,Entry_ID,Y,170,Y,OI,VV,?,?,?,,Y,,3,?,N,N,,,,?,n/a
26530,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Spectral_peak_list_ID,N,HB,N,,Spectral peak list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Spectral_peak_list,ID,,,,Spectral_transition_char,Spectral_peak_list_ID,Y,180,Y,OI,VV,?,?,?,,N,,5,?,N,N,,,,?,Spectral peak list ID
26540,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Spectral_transition_ID,N,HB,N,,Spectral transition ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Spectral_transition,ID,,,,Assigned_spectral_transition,Spectral_transition_ID,Y,10,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26550,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Spectral_dim_ID,N,HB,N,,Spectral dim ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,Y,,Spectral_dim,ID,,,,Assigned_spectral_transition,Spectral_dim_ID,Y,20,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26560,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Contribution_fractional_val,N,HB,N,,Contribution fractional val,0,FLOAT,float,,,N,Y,?,N,N,N,N,,,,,,,,Assigned_spectral_transition,Contribution_fractional_val,Y,30,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26570,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Peak_ID,N,HB,N,,Peak ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Peak,ID,,,,Assigned_spectral_transition,Peak_ID,Y,40,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26580,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Set_ID,N,HB,N,,Set ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,,,Assigned_spectral_transition,Set_ID,Y,50,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26590,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Magnetization_linkage_ID,N,HB,N,,Magnetization linkage ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,,,Assigned_spectral_transition,Magnetization_linkage_ID,Y,60,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26600,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Assembly_atom_ID,N,HB,N,,Assembly atom ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,,,Assigned_spectral_transition,Assembly_atom_ID,Y,70,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26610,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Val,N,HB,N,,Val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Assigned_spectral_transition,Val,Y,80,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26620,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Assigned_chem_shift_list_ID,N,HB,N,,Assigned chem shift list ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Assigned_chem_shift_list,ID,,,,Assigned_spectral_transition,Assigned_chem_shift_list_ID,Y,90,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26630,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Atom_chem_shift_ID,N,HB,N,,Atom chem shift ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom_chem_shift,ID,,,,Assigned_spectral_transition,Atom_chem_shift_ID,Y,100,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26640,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Entity_assembly_ID,N,HB,N,,Entity assembly ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,,,Assigned_spectral_transition,Entity_assembly_ID,Y,110,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26650,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Entity_ID,N,HB,N,,Entity ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Entity,ID,,,,Assigned_spectral_transition,Entity_ID,Y,120,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26660,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Comp_index_ID,N,HB,N,,Comp index ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,,,Assigned_spectral_transition,Comp_index_ID,Y,130,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26670,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Comp_ID,N,HB,N,,Comp ID,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,Chem_comp,ID,,,,Assigned_spectral_transition,Comp_ID,Y,140,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26680,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Atom_ID,N,HB,N,,Atom ID,0,CHAR(12),atcode,,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,,,Assigned_spectral_transition,Atom_ID,Y,150,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26690,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Figure_of_merit,N,HB,N,,Figure of merit,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Assigned_spectral_transition,Figure_of_merit,Y,160,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,Figure of merit
26700,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Resonance_ID,N,HB,N,,Resonance ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,,,Assigned_spectral_transition,Resonance_ID,Y,170,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26710,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Details,N,HB,N,,Details,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Assigned_spectral_transition,Details,Y,180,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26720,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Sf_ID,N,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Spectral_peak_list,Sf_ID,,,,Assigned_spectral_transition,Sf_ID,Y,190,Y,II,II,?,?,?,,N,,4,?,N,N,,,,?,n/a
26730,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Entry_ID,N,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Spectral_peak_list,Entry_ID,,,,Assigned_spectral_transition,Entry_ID,Y,200,Y,OI,VV,?,?,?,,Y,,3,?,N,N,,,,?,n/a
26740,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Spectral_peak_list_ID,N,HB,N,,Spectral peak list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Spectral_peak_list,ID,,,,Assigned_spectral_transition,Spectral_peak_list_ID,Y,210,Y,OI,OO,?,?,?,,N,,5,?,N,N,,,,?,Spectral peak list ID
26750,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Sf_category,N,HM,N,,Sf category,0,VARCHAR(127),code,,,N,?,?,N,N,Y,N,,,,,,,,Resonance_linker_list,Sf_category,N,7850,Y,VV,VV,?,?,?,,N,,1,?,N,N,,,,?,n/a
26760,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Sf_framecode,N,HM,N,,Sf framecode,0,VARCHAR(127),framecode,,,N,?,?,N,Y,N,N,,,,,,,,Resonance_linker_list,Sf_framecode,N,7860,Y,VV,II,?,?,?,,N,,2,?,N,N,,,,?,n/a
26770,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Entry_ID,N,HM,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,Y,?,N,N,N,N,Y,,Entry,ID,,,,Resonance_linker_list,Entry_ID,N,7870,Y,VV,VV,?,?,?,,Y,,3,?,N,N,,,,?,n/a
26780,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Sf_ID,N,HM,N,,Sf ID,0,INTEGER,int,,Y,N,?,?,Y,N,N,N,,,,,,,,Resonance_linker_list,Sf_ID,N,7880,Y,II,II,?,?,?,,N,,4,?,N,N,,,,?,n/a
26790,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.ID,N,HM,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,,,,,,Resonance_linker_list,ID,N,7890,Y,VV,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26800,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Name,N,HM,N,,Name,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Resonance_linker_list,Name,N,7900,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Resonance linker list name
26810,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Details,N,HM,N,,Details,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Resonance_linker_list,Details,N,7910,Y,OO,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26820,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.ID,N,HM,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,,,Resonance,ID,Y,10,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26830,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Name,N,HM,N,,Name,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,,,,,,Resonance,Name,Y,20,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26840,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Resonance_set_ID,N,HM,N,,Resonance set ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance_assignment,Resonance_set_ID,,,,Resonance,Resonance_set_ID,Y,30,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26850,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Spin_system_ID,N,HM,N,,Spin system ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Spin_system,ID,,,,Resonance,Spin_system_ID,Y,40,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26860,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Sf_ID,N,HM,N,,Sf ID,0,INTEGER,int,,Y,N,?,?,Y,N,N,N,,,Resonance_linker_list,Sf_ID,,,,Resonance,Sf_ID,Y,50,Y,II,II,?,?,?,,N,,4,?,N,N,,,,?,n/a
26870,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Entry_ID,N,HM,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Resonance_linker_list,Entry_ID,,,,Resonance,Entry_ID,Y,60,Y,VI,VV,?,?,?,,Y,,3,?,N,N,,,,?,n/a
26880,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Resonance_linker_list_ID,N,HM,N,,Resonance linker list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Resonance_linker_list,ID,,,,Resonance,Resonance_linker_list_ID,Y,70,Y,VI,VV,?,?,?,,N,,5,?,N,N,,,,?,n/a
26890,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Resonance_ID_1,N,HM,N,,Resonance ID 1,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Resonance,ID,,,,Resonance_covalent_link,Resonance_ID_1,Y,10,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26900,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Resonance_ID_2,N,HM,N,,Resonance ID 2,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Resonance,ID,,,,Resonance_covalent_link,Resonance_ID_2,Y,20,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
26910,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Sf_ID,N,HM,N,,Sf ID,0,INTEGER,int,,Y,N,?,?,Y,N,N,N,,,Resonance_linker_list,Sf_ID,,,,Resonance_covalent_link,Sf_ID,Y,30,Y,II,VV,?,?,?,,N,,4,?,N,N,,,,?,n/a
26920,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Entry_ID,N,HM,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Resonance_linker_list,Entry_ID,,,,Resonance_covalent_link,Entry_ID,Y,40,Y,VI,VV,?,?,?,,Y,,3,?,N,N,,,,?,n/a
26930,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Resonance_linker_list_ID,N,HM,N,,Resonance linker list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Resonance_linker_list,ID,,,,Resonance_covalent_link,Resonance_linker_list_ID,Y,50,Y,VI,VV,?,?,?,,N,,5,?,N,N,,,,?,n/a
26940,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_assignment.Resonance_set_ID,N,HM,N,,Resonance set ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,,,Resonance_assignment,Resonance_set_ID,Y,10,Y,RR,RR,?,?,?,,N,,0,?,N,N,,,,?,n/a
26950,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_assignment.Assembly_atom_ID,N,HM,N,,Assembly atom ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,,,Resonance_assignment,Assembly_atom_ID,Y,20,Y,OO,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
26960,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_assignment.Entity_assembly_ID,N,HM,N,,Entity assembly ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,Y,,Entity_assembly,ID,,,,Resonance_assignment,Entity_assembly_ID,Y,30,Y,RR,RR,?,?,?,,N,,0,?,N,N,,,,?,n/a
