Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
28880,RDCs,5,NMR_parameters,270,NMR experiments used to derive these data,_RDC_experiment.Sample_label,N,,VARCHAR(127),,N,,,Sample,Sf_framecode,Y,40,?,N,N,Y,?,RDC_experiment,Sample_label,framecode,Pointer to a saveframe of the category 'sample',?
28890,RDCs,5,NMR_parameters,270,NMR experiments used to derive these data,_RDC_experiment.Sample_state,Y,N,VARCHAR(31),,N,,,,,Y,50,?,N,N,N,?,RDC_experiment,Sample_state,line,Physical state of the sample either anisotropic or isotropic.,?
28900,RDCs,5,NMR_parameters,270,NMR experiments used to derive these data,_RDC_experiment.Sf_ID,N,,INTEGER,NOT NULL,N,,,RDC_list,Sf_ID,Y,60,?,N,N,N,?,RDC_experiment,Sf_ID,int,Pointer to '_RDC_list.Sf_ID',?
28910,RDCs,5,NMR_parameters,270,NMR experiments used to derive these data,_RDC_experiment.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,Y,70,?,N,N,N,?,RDC_experiment,Entry_ID,code,Pointer to '_Entry.ID',?
28920,RDCs,5,NMR_parameters,270,NMR experiments used to derive these data,_RDC_experiment.RDC_list_ID,N,,INTEGER,NOT NULL,N,,Y,RDC_list,ID,Y,80,?,N,N,N,?,RDC_experiment,RDC_list_ID,int,Pointer to '_RDC_list.ID',?
28930,RDCs,5,NMR_parameters,270,Software,_RDC_software.Software_ID,N,,INTEGER,NOT NULL,N,,Y,Software,ID,Y,10,?,N,N,N,?,RDC_software,Software_ID,int,Pointer to '_Software.ID',?
28940,RDCs,5,NMR_parameters,270,Software,_RDC_software.Software_label,N,,VARCHAR(127),NOT NULL,N,,,Software,Sf_framecode,Y,20,?,N,N,Y,?,RDC_software,Software_label,framecode,Pointer to a saveframe of the category 'software',?
28950,RDCs,5,NMR_parameters,270,Software,_RDC_software.Method_ID,N,,INTEGER,,N,,,Method,ID,Y,30,?,N,N,N,?,RDC_software,Method_ID,int,Pointer to '_Method.ID',?
28960,RDCs,5,NMR_parameters,270,Software,_RDC_software.Method_label,N,,VARCHAR(127),,N,,,Method,Sf_framecode,Y,40,?,N,N,Y,?,RDC_software,Method_label,framecode,Pointer to a saveframe of the category 'method',?
28970,RDCs,5,NMR_parameters,270,Software,_RDC_software.Sf_ID,N,,INTEGER,NOT NULL,N,,,RDC_list,Sf_ID,Y,50,?,N,N,N,?,RDC_software,Sf_ID,int,Pointer to '_RDC_list.Sf_ID',?
28980,RDCs,5,NMR_parameters,270,Software,_RDC_software.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,Y,60,?,N,N,N,?,RDC_software,Entry_ID,code,Pointer to '_Entry.ID',?
28990,RDCs,5,NMR_parameters,270,Software,_RDC_software.RDC_list_ID,N,,INTEGER,NOT NULL,N,,Y,RDC_list,ID,Y,70,?,N,N,N,?,RDC_software,RDC_list_ID,int,Pointer to '_RDC_list.ID',?
29000,RDCs,5,NMR_parameters,270,RDC,_RDC.ID,N,,INTEGER,NOT NULL,Y,,Y,,,Y,10,?,N,N,N,?,RDC,ID,int,Unique identifier for the observed residual dipolar coupling.,?
29010,RDCs,5,NMR_parameters,270,RDC,_RDC.RDC_code,N,,VARCHAR(15),NOT NULL,N,,,,,Y,20,?,N,N,N,?,RDC,RDC_code,code,A community standard code used to describe the type of observed residual dipolar coupling.,?
29020,RDCs,5,NMR_parameters,270,RDC,_RDC.Assembly_atom_ID_1,N,,INTEGER,,N,,,Atom,Assembly_atom_ID,Y,30,?,N,N,N,?,RDC,Assembly_atom_ID_1,int,Pointer to '_Atom.Assembly_atom_ID',?
29030,RDCs,5,NMR_parameters,270,RDC,_RDC.Entity_assembly_ID_1,N,,INTEGER,NOT NULL,N,,,Entity_assembly,ID,Y,40,?,N,N,N,?,RDC,Entity_assembly_ID_1,int,Pointer to '_Entity_assembly.ID',?
29040,RDCs,5,NMR_parameters,270,RDC,_RDC.Entity_ID_1,N,,INTEGER,NOT NULL,N,,,Entity,ID,Y,50,?,N,N,N,?,RDC,Entity_ID_1,int,Pointer to '_Entity.ID',?
29050,RDCs,5,NMR_parameters,270,RDC,_RDC.Comp_index_ID_1,N,,INTEGER,NOT NULL,N,,,Entity_comp_index,ID,Y,60,?,N,N,N,?,RDC,Comp_index_ID_1,int,Pointer to '_Entity_comp_index.ID',?
29060,RDCs,5,NMR_parameters,270,RDC,_RDC.Seq_ID_1,N,,INTEGER,NOT NULL,N,,,Entity_poly_seq,Num,Y,70,?,N,N,N,?,RDC,Seq_ID_1,int,Pointer to '_Entity_poly_seq.Num',?
29070,RDCs,5,NMR_parameters,270,RDC,_RDC.Comp_ID_1,N,,CHAR(12),NOT NULL,N,,,Chem_comp,ID,Y,80,?,N,N,N,?,RDC,Comp_ID_1,code,Pointer to '_Chem_comp.ID',?
29080,RDCs,5,NMR_parameters,270,RDC,_RDC.Atom_ID_1,N,,CHAR(12),NOT NULL,N,,,Chem_comp_atom,Atom_ID,Y,90,?,N,N,N,?,RDC,Atom_ID_1,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
29090,RDCs,5,NMR_parameters,270,RDC,_RDC.Atom_type_1,N,,VARCHAR(15),NOT NULL,N,,,,,Y,100,?,N,N,N,?,RDC,Atom_type_1,code,Standard symbol used to define the atom element type.,?
29100,RDCs,5,NMR_parameters,270,RDC,_RDC.Atom_isotope_number_1,N,,INTEGER,,N,,,,,Y,110,?,N,N,N,?,RDC,Atom_isotope_number_1,int,The mass number for the chemical element defined by the tag '_Atom_type' or any of its related tags.,?
29110,RDCs,5,NMR_parameters,270,RDC,_RDC.Ambiguity_code_1,N,,VARCHAR(3),,N,,,,,Y,120,?,N,N,N,?,RDC,Ambiguity_code_1,code,A code indicating ambiguity that may exist in the assignment of the atom to the residual dipolar coupling constant.,?
29120,RDCs,5,NMR_parameters,270,RDC,_RDC.Assembly_atom_ID_2,N,,INTEGER,,N,,,Atom,Assembly_atom_ID,Y,130,?,N,N,N,?,RDC,Assembly_atom_ID_2,int,Pointer to '_Atom.Assembly_atom_ID',?
29130,RDCs,5,NMR_parameters,270,RDC,_RDC.Entity_assembly_ID_2,N,,INTEGER,NOT NULL,N,,,Entity_assembly,ID,Y,140,?,N,N,N,?,RDC,Entity_assembly_ID_2,int,Pointer to '_Entity_assembly.ID',?
29140,RDCs,5,NMR_parameters,270,RDC,_RDC.Entity_ID_2,N,,INTEGER,NOT NULL,N,,,Entity,ID,Y,150,?,N,N,N,?,RDC,Entity_ID_2,int,Pointer to '_Entity.ID',?
29150,RDCs,5,NMR_parameters,270,RDC,_RDC.Comp_index_ID_2,N,,INTEGER,NOT NULL,N,,,Entity_comp_index,ID,Y,160,?,N,N,N,?,RDC,Comp_index_ID_2,int,Pointer to '_Entity_comp_index.ID',?
29160,RDCs,5,NMR_parameters,270,RDC,_RDC.Seq_ID_2,N,,INTEGER,NOT NULL,N,,,Entity_poly_seq,Num,Y,170,?,N,N,N,?,RDC,Seq_ID_2,int,Pointer to '_Entity_poly_seq.Num',?
29170,RDCs,5,NMR_parameters,270,RDC,_RDC.Comp_ID_2,N,,CHAR(12),NOT NULL,N,,,Chem_comp,ID,Y,180,?,N,N,N,?,RDC,Comp_ID_2,code,Pointer to '_Chem_comp.ID',?
29180,RDCs,5,NMR_parameters,270,RDC,_RDC.Atom_ID_2,N,,CHAR(12),NOT NULL,N,,,Chem_comp_atom,Atom_ID,Y,190,?,N,N,N,?,RDC,Atom_ID_2,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
29190,RDCs,5,NMR_parameters,270,RDC,_RDC.Atom_type_2,N,,VARCHAR(15),NOT NULL,N,,,,,Y,200,?,N,N,N,?,RDC,Atom_type_2,code,Standard symbol used to define the atom element type.,?
29200,RDCs,5,NMR_parameters,270,RDC,_RDC.Atom_isotope_number_2,N,,INTEGER,,N,,,,,Y,210,?,N,N,N,?,RDC,Atom_isotope_number_2,int,The mass number for the chemical element defined by the tag '_Atom_type' or any of its related tags.,?
29210,RDCs,5,NMR_parameters,270,RDC,_RDC.Ambiguity_code_2,N,,VARCHAR(3),,N,,,,,Y,220,?,N,N,N,?,RDC,Ambiguity_code_2,code,A code indicating ambiguity that may exist in the assignment of the atom to the residual dipolar coupling constant.,?
29220,RDCs,5,NMR_parameters,270,RDC,_RDC.Val,N,,FLOAT,,N,,,,,Y,230,?,N,N,N,?,RDC,Val,float,A residual dipolar coupling value.,?
29230,RDCs,5,NMR_parameters,270,RDC,_RDC.Val_min,N,,FLOAT,,N,,,,,Y,240,?,N,N,N,?,RDC,Val_min,float,For a residual dipolar coupling that cannot be assigned a specific value$ the minimum estimated value.,?
29240,RDCs,5,NMR_parameters,270,RDC,_RDC.Val_max,N,,FLOAT,,N,,,,,Y,250,?,N,N,N,?,RDC,Val_max,float,For a residual dipolar coupling that cannot be assigned a specific value$ the maximum estimated value.,?
29250,RDCs,5,NMR_parameters,270,RDC,_RDC.Val_err,N,,FLOAT,,N,,,,,Y,260,?,N,N,N,?,RDC,Val_err,float,The estimated or measured error in the residual dipolar coupling value.,?
29260,RDCs,5,NMR_parameters,270,RDC,_RDC.Val_bond_length,N,,FLOAT,,N,,,,,Y,270,?,N,N,N,?,RDC,Val_bond_length,float,Bond length value used in calculating the RDC constraint value.,?
29270,RDCs,5,NMR_parameters,270,RDC,_RDC.Resonance_ID_1,N,,INTEGER,,N,,,Resonance,ID,Y,280,?,N,N,N,?,RDC,Resonance_ID_1,int,Pointer to '_Resonance.ID',?
29280,RDCs,5,NMR_parameters,270,RDC,_RDC.Resonance_ID_2,N,,INTEGER,,N,,,Resonance,ID,Y,290,?,N,N,N,?,RDC,Resonance_ID_2,int,Pointer to '_Resonance.ID',?
29290,RDCs,5,NMR_parameters,270,RDC,_RDC.Auth_entity_assembly_ID_1,N,,VARCHAR(15),,N,,,,,Y,300,?,N,N,N,?,RDC,Auth_entity_assembly_ID_1,code,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Entity_assembly_ID.,?
29300,RDCs,5,NMR_parameters,270,RDC,_RDC.Auth_seq_ID_1,N,,VARCHAR(15),,N,,,,,Y,310,-3,N,N,N,?,RDC,Auth_seq_ID_1,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
29310,RDCs,5,NMR_parameters,270,RDC,_RDC.Auth_comp_ID_1,N,,VARCHAR(15),,N,,,,,Y,320,DPN,N,N,N,?,RDC,Auth_comp_ID_1,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
29320,RDCs,5,NMR_parameters,270,RDC,_RDC.Auth_atom_ID_1,N,,VARCHAR(15),,N,,,,,Y,330,HB1,N,N,N,?,RDC,Auth_atom_ID_1,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
29330,RDCs,5,NMR_parameters,270,RDC,_RDC.Auth_entity_assembly_ID_2,N,,VARCHAR(15),,N,,,,,Y,340,?,N,N,N,?,RDC,Auth_entity_assembly_ID_2,code,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Entity_assembly_ID.,?
29340,RDCs,5,NMR_parameters,270,RDC,_RDC.Auth_seq_ID_2,N,,VARCHAR(15),,N,,,,,Y,350,-3,N,N,N,?,RDC,Auth_seq_ID_2,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
29350,RDCs,5,NMR_parameters,270,RDC,_RDC.Auth_comp_ID_2,N,,VARCHAR(15),,N,,,,,Y,360,DPN,N,N,N,?,RDC,Auth_comp_ID_2,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
29360,RDCs,5,NMR_parameters,270,RDC,_RDC.Auth_atom_ID_2,N,,VARCHAR(15),,N,,,,,Y,370,HB1,N,N,N,?,RDC,Auth_atom_ID_2,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
29370,RDCs,5,NMR_parameters,270,RDC,_RDC.Sf_ID,N,,INTEGER,NOT NULL,N,,,RDC_list,Sf_ID,Y,380,?,N,N,N,?,RDC,Sf_ID,int,Pointer to '_RDC_list.Sf_ID',?
29380,RDCs,5,NMR_parameters,270,RDC,_RDC.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,Y,390,?,N,N,N,?,RDC,Entry_ID,code,Pointer to '_Entry.ID',?
29390,RDCs,5,NMR_parameters,270,RDC,_RDC.RDC_list_ID,N,,INTEGER,NOT NULL,N,,Y,RDC_list,ID,Y,400,?,N,N,N,?,RDC,RDC_list_ID,int,Pointer to '_RDC_list.ID',?
29400,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,8350,?,N,Y,N,?,Dipolar_coupling_list,Sf_category,code,Category definition for the information content of the saveframe,?
29410,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,8360,?,Y,N,N,dipolar_coupling_list_1,Dipolar_coupling_list,Sf_framecode,framecode,A label for the saveframe that describes in very brief terms the information contained in the saveframe.,?
29420,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,N,8370,?,N,N,N,?,Dipolar_coupling_list,Entry_ID,code,Pointer to '_Entry.ID',?
29430,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Sf_ID,N,,INTEGER,NOT NULL,N,Y,,,,N,8380,?,N,N,N,?,Dipolar_coupling_list,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
29440,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,8390,?,N,N,N,?,Dipolar_coupling_list,ID,int,Unique identifier for the list of observed residual dipolar couplings.,?
29450,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Name,N,,VARCHAR(127),,N,,,,,N,8400,?,N,N,N,?,Dipolar_coupling_list,Name,line,A name assigned to the save frame.,?
29460,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Data_file_name,N,,VARCHAR(127),,N,,,,,N,8410,?,N,N,N,?,Dipolar_coupling_list,Data_file_name,line,The name of the file submitted with this depostion that contains the quantitative data for this saveframe.,?
29470,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Sample_condition_list_ID,N,,INTEGER,NOT NULL,N,,,Sample_condition_list,ID,N,8420,?,N,N,N,?,Dipolar_coupling_list,Sample_condition_list_ID,int,Pointer to '_Sample_condition_list.ID',?
29480,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Sample_condition_list_label,N,,VARCHAR(127),NOT NULL,N,,,Sample_condition_list,Sf_framecode,N,8430,?,N,N,Y,?,Dipolar_coupling_list,Sample_condition_list_label,framecode,The label for the set of experimental sample conditions used to collect the data for determination of the residual dipolar coupling values.,?
29490,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Spectrometer_frequency_1H,N,,FLOAT,NOT NULL,N,,,,,N,8440,600.1283731,N,N,N,?,Dipolar_coupling_list,Spectrometer_frequency_1H,float,The operating proton frequency in MHz of the NMR spectrometer used to collect the data.,?
29500,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Scaling_factor,N,,FLOAT,,N,,,,,N,8450,?,N,N,N,?,Dipolar_coupling_list,Scaling_factor,float,Scaling factor used in deriving the dipolar coupling values.,?
29510,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Fitting_procedure,N,,TEXT,,N,,,,,N,8460,?,N,N,N,?,Dipolar_coupling_list,Fitting_procedure,text,Procedure used to fit the data in deriving the dipolar coupling values.,?
29520,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Details,N,,TEXT,,N,,,,,N,8470,?,N,N,N,?,Dipolar_coupling_list,Details,text,Additional information regarding the Dipolar coupling data set can be entered in this field.,?
29530,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Text_data_format,N,,VARCHAR(31),,N,,,,,N,8480,?,N,N,N,?,Dipolar_coupling_list,Text_data_format,line,The data format used to represent the dipolar coupling data as ASCII text in the text block that is the value to the '_Dipolar_coupling.Text_data' tag.,?
29540,dipolar_couplings,5,NMR_parameters,274,Dipolar couplings,_Dipolar_coupling_list.Text_data,N,,TEXT,,N,,,,,N,8490,?,N,N,N,?,Dipolar_coupling_list,Text_data,text,A set of dipolar coupling data formatted as ASCII text.,?
29550,dipolar_couplings,5,NMR_parameters,274,NMR experiments used to derive these data,_Dipolar_coupling_experiment.Experiment_ID,N,,INTEGER,NOT NULL,N,,Y,Experiment,ID,Y,10,?,N,N,N,?,Dipolar_coupling_experiment,Experiment_ID,int,Pointer to '_Experiment.ID',?
29560,dipolar_couplings,5,NMR_parameters,274,NMR experiments used to derive these data,_Dipolar_coupling_experiment.Experiment_name,N,,VARCHAR(127),,N,,,Experiment,Name,Y,20,?,N,N,N,?,Dipolar_coupling_experiment,Experiment_name,line,The name of an experiment used to determine the data reported. The experiment name should exist in the experiments listed as values to the tag '_Experiment.Name'.,?
29570,dipolar_couplings,5,NMR_parameters,274,NMR experiments used to derive these data,_Dipolar_coupling_experiment.Sample_ID,N,,INTEGER,,N,,,Sample,ID,Y,30,?,N,N,N,?,Dipolar_coupling_experiment,Sample_ID,int,Pointer to '_Sample.ID',?
29580,dipolar_couplings,5,NMR_parameters,274,NMR experiments used to derive these data,_Dipolar_coupling_experiment.Sample_label,N,,VARCHAR(127),,N,,,Sample,Sf_framecode,Y,40,?,N,N,Y,?,Dipolar_coupling_experiment,Sample_label,framecode,Pointer to a saveframe of the category 'sample',?
29590,dipolar_couplings,5,NMR_parameters,274,NMR experiments used to derive these data,_Dipolar_coupling_experiment.Sample_state,Y,N,VARCHAR(31),,N,,,,,Y,50,?,N,N,N,?,Dipolar_coupling_experiment,Sample_state,line,Physical state of the sample either anisotropic or isotropic.,?
29600,dipolar_couplings,5,NMR_parameters,274,NMR experiments used to derive these data,_Dipolar_coupling_experiment.Sf_ID,N,,INTEGER,NOT NULL,N,,,Dipolar_coupling_list,Sf_ID,Y,60,?,N,N,N,?,Dipolar_coupling_experiment,Sf_ID,int,Pointer to '_Dipolar_coupling_list.Sf_ID',?
29610,dipolar_couplings,5,NMR_parameters,274,NMR experiments used to derive these data,_Dipolar_coupling_experiment.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,Y,70,?,N,N,N,?,Dipolar_coupling_experiment,Entry_ID,code,Pointer to '_Entry.ID',?
29620,dipolar_couplings,5,NMR_parameters,274,NMR experiments used to derive these data,_Dipolar_coupling_experiment.Dipolar_coupling_list_ID,N,,INTEGER,NOT NULL,N,,Y,Dipolar_coupling_list,ID,Y,80,?,N,N,N,?,Dipolar_coupling_experiment,Dipolar_coupling_list_ID,int,Pointer to '_Dipolar_coupling_list.ID',?
29630,dipolar_couplings,5,NMR_parameters,274,Software,_Dipolar_coupling_software.Software_ID,N,,INTEGER,NOT NULL,N,,Y,Software,ID,Y,10,?,N,N,N,?,Dipolar_coupling_software,Software_ID,int,Pointer to '_Software.ID',?
29640,dipolar_couplings,5,NMR_parameters,274,Software,_Dipolar_coupling_software.Software_label,N,,VARCHAR(127),NOT NULL,N,,,Software,Sf_framecode,Y,20,?,N,N,Y,?,Dipolar_coupling_software,Software_label,framecode,Pointer to a saveframe of the category 'software',?
29650,dipolar_couplings,5,NMR_parameters,274,Software,_Dipolar_coupling_software.Method_ID,N,,INTEGER,,N,,,Method,ID,Y,30,?,N,N,N,?,Dipolar_coupling_software,Method_ID,int,Pointer to '_Method.ID',?
29660,dipolar_couplings,5,NMR_parameters,274,Software,_Dipolar_coupling_software.Method_label,N,,VARCHAR(127),,N,,,Method,Sf_framecode,Y,40,?,N,N,Y,?,Dipolar_coupling_software,Method_label,framecode,Pointer to a saveframe of the category 'method',?
29670,dipolar_couplings,5,NMR_parameters,274,Software,_Dipolar_coupling_software.Sf_ID,N,,INTEGER,NOT NULL,N,,,Dipolar_coupling_list,Sf_ID,Y,50,?,N,N,N,?,Dipolar_coupling_software,Sf_ID,int,Pointer to '_Dipolar_coupling_list.Sf_ID',?
29680,dipolar_couplings,5,NMR_parameters,274,Software,_Dipolar_coupling_software.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,Y,60,?,N,N,N,?,Dipolar_coupling_software,Entry_ID,code,Pointer to '_Entry.ID',?
29690,dipolar_couplings,5,NMR_parameters,274,Software,_Dipolar_coupling_software.Dipolar_coupling_list_ID,N,,INTEGER,NOT NULL,N,,Y,Dipolar_coupling_list,ID,Y,70,?,N,N,N,?,Dipolar_coupling_software,Dipolar_coupling_list_ID,int,Pointer to '_Dipolar_coupling_list.ID',?
29700,dipolar_couplings,5,NMR_parameters,274,Dipolar coupling,_Dipolar_coupling.ID,N,,INTEGER,NOT NULL,Y,,Y,,,Y,10,?,N,N,N,?,Dipolar_coupling,ID,int,Unique identifier for the observed residual dipolar coupling.,?
29710,dipolar_couplings,5,NMR_parameters,274,Dipolar coupling,_Dipolar_coupling.Dipolar_coupling_code,N,,VARCHAR(15),NOT NULL,N,,,,,Y,20,?,N,N,N,?,Dipolar_coupling,Dipolar_coupling_code,code,A community standard code used to describe the type of observed residual dipolar coupling.,?
29720,dipolar_couplings,5,NMR_parameters,274,Dipolar coupling,_Dipolar_coupling.Assembly_atom_ID_1,N,,INTEGER,,N,,,Atom,Assembly_atom_ID,Y,30,?,N,N,N,?,Dipolar_coupling,Assembly_atom_ID_1,int,Pointer to '_Atom.Assembly_atom_ID',?
