dictionarySeq,originalCategory,aditCatManFlg,aditCatViewType,aditSuperCatID,aditSuperCatName,aditCatGrpID,aditCatViewName,aditInitialRows,originalTag,aditExists,aditViewFlgs,enumeratedFlg,itemEnumClosedFlg,aditItemViewName,aditFormCode,dbType,bmrbType,dbNullable,internalFlg,rowIndexFlg,lclIDFlg,lclSfIdFlg,sfIdFlg,sfNameFlg,sfCategoryFlg,sfPointerFlg,primaryKey,foreignKeyGroup,foreignTable,foreignColumn,indexFlg,dbTableName,dbColumnName,tagCategory,tagField,loopFlg,seq,dbFlg,validateFlgs,valOverideFlgs,defaultValue,bmrbPdbMatchId,bmrbPdbTransFunc,variableTypeMatch,entryIdFlg,OutputMapExistsFlg,aditAutoInsert,datumCountFlgs,metaDataFlgs,tagDeleteFlgs,RefKeyGroup,RefTable,RefColumn,example,prompt
24970,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Spectral_dim_ID,N,HHHHH,N,,Spectral dim ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Spectral_dim,ID,,SpectralTransitionChar,SpectralDimID,Spectral_transition_char,Spectral_dim_ID,Y,30,Y,OIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,2,Spectral_dim,ID,?,Spectral dimension ID
24980,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Chem_shift_val,N,HHHHH,N,,Chem shift val,0,FLOAT,float,NOT NULL,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,ChemShiftVal,Spectral_transition_char,Chem_shift_val,Y,40,Y,OIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
24990,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Chem_shift_val_err,N,HHHHH,N,,Chem shift val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,ChemShiftValErr,Spectral_transition_char,Chem_shift_val_err,Y,50,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25000,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Line_width_val,N,HHHHH,N,,Line width val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,LineWidthVal,Spectral_transition_char,Line_width_val,Y,60,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25010,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Line_width_val_err,N,HHHHH,N,,Line width val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,LineWidthValErr,Spectral_transition_char,Line_width_val_err,Y,70,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25020,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Phase_val,N,HHHHH,N,,Phase val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,PhaseVal,Spectral_transition_char,Phase_val,Y,80,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25030,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Phase_val_err,N,HHHHH,N,,Phase val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,PhaseValErr,Spectral_transition_char,Phase_val_err,Y,90,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25040,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Decay_rate_val,N,HHHHH,N,,Decay rate val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,DecayRateVal,Spectral_transition_char,Decay_rate_val,Y,100,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25050,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Decay_rate_val_err,N,HHHHH,N,,Decay rate val err,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,DecayRateValErr,Spectral_transition_char,Decay_rate_val_err,Y,110,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25060,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Bounding_box_upper_val,N,HHHHH,N,,Bounding box upper val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,BoundingBoxUpperVal,Spectral_transition_char,Bounding_box_upper_val,Y,120,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,?,?,?,?,n/a
25070,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Bounding_box_lower_val,N,HHHHH,N,,Bounding box lower val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,BoundingBoxLowerVal,Spectral_transition_char,Bounding_box_lower_val,Y,130,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,?,?,?,?,n/a
25080,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Bounding_box_width_val,N,HHHHH,N,,Bounding box width val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,BoundingBoxWidthVal,Spectral_transition_char,Bounding_box_width_val,Y,140,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,?,?,?,?,n/a
25090,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Derivation_method_ID,N,HHHHH,N,,Derivation method ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionChar,DerivationMethodID,Spectral_transition_char,Derivation_method_ID,Y,150,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25100,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Spectral_peak_list,Sf_ID,,SpectralTransitionChar,SfID,Spectral_transition_char,Sf_ID,Y,160,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,N,N,9,Spectral_peak_list,Sf_ID,?,n/a
25110,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Spectral_peak_list,Entry_ID,,SpectralTransitionChar,EntryID,Spectral_transition_char,Entry_ID,Y,170,Y,OIVIV,VVVVVV,?,?,?,,Y,?,3,?,N,N,1;2;10,Spectral_transition;Spectral_dim;Spectral_peak_list,Entry_ID;Entry_ID;Entry_ID,?,n/a
25120,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition char,,_Spectral_transition_char.Spectral_peak_list_ID,N,HHHHH,N,,Spectral peak list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Spectral_peak_list,ID,,SpectralTransitionChar,SpectralPeakListID,Spectral_transition_char,Spectral_peak_list_ID,Y,180,Y,OIVIV,VVVVVV,?,?,?,,N,?,5,?,N,N,1;2;10,Spectral_transition;Spectral_dim;Spectral_peak_list,Spectral_peak_list_ID;Spectral_peak_list_ID;ID,?,Spectral peak list ID
25130,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition contribution,,_Spectral_transition_contrib.ID,N,HHHHH,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,SpectralTransitionContrib,SpectralTransitionContribID,Spectral_transition_contrib,ID,Y,10,Y,OIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25140,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition contribution,,_Spectral_transition_contrib.Contribution_fractional_val,N,HHHHH,N,,Contribution fractional val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,SpectralTransitionContrib,ContributionFractionalVal,Spectral_transition_contrib,Contribution_fractional_val,Y,20,Y,OIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25150,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition contribution,,_Spectral_transition_contrib.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,,Y,N,?,?,Y,N,N,N,,,Spectral_peak_list,Sf_ID,,SpectralTransitionContrib,SfID,Spectral_transition_contrib,Sf_ID,Y,30,Y,IIIII,VVVVVV,?,?,?,,N,?,4,?,N,N,9,Spectral_peak_list,ID,?,n/a
25160,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition contribution,,_Spectral_transition_contrib.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,Spectral_peak_list,Entry_ID,,SpectralTransitionContrib,EntryID,Spectral_transition_contrib,Entry_ID,Y,40,Y,OIVIV,VVVVVV,?,?,?,,Y,?,3,?,N,N,10,Spectral_peak_list,Entry_ID,?,n/a
25170,spectral_peak_list,N,T6,5,NMR_parameters,174,Spectral_transition contribution,,_Spectral_transition_contrib.Spectral_peak_list_ID,N,HHHHH,N,,Spectral peak list ID,0,INTEGER,int,,,N,Y,Y,N,N,N,N,,,Spectral_peak_list,ID,,SpectralTransitionContrib,SpectralPeakListID,Spectral_transition_contrib,Spectral_peak_list_ID,Y,50,Y,OIVIV,VVVVVV,?,?,?,,N,?,5,?,N,N,10,Spectral_peak_list,ID,?,n/a
25180,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Spectral_transition_ID,N,HHHHH,N,,Spectral transition ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Spectral_transition,ID,,AssignedSpectralTransition,SpectralTransitionID,Assigned_spectral_transition,Spectral_transition_ID,Y,10,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,1,Spectral_transition,ID,?,n/a
25190,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Spectral_dim_ID,N,HHHHH,N,,Spectral dim ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,Y,,Spectral_dim,ID,,AssignedSpectralTransition,SpectralDimID,Assigned_spectral_transition,Spectral_dim_ID,Y,20,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,2,Spectral_dim,ID,?,n/a
25200,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Spectral_transition_contrib_ID,N,HHHHH,N,,Spectral transition contrib ID,0,INTEGER,int,,,N,Y,?,N,N,N,N,,,Spectral_transition_contrib,ID,,AssignedSpectralTransition,SpectralTransitionContribID,Assigned_spectral_transition,Spectral_transition_contrib_ID,Y,30,Y,OIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,3,Spectral_transition_contrib,ID,?,n/a
25210,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Peak_ID,N,HHHHH,N,,Peak ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Peak,ID,,AssignedSpectralTransition,PeakID,Assigned_spectral_transition,Peak_ID,Y,40,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,4,Peak,ID,?,n/a
25220,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Set_ID,N,HHHHH,N,,Set ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,AssignedSpectralTransition,SetID,Assigned_spectral_transition,Set_ID,Y,50,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,?,?,?,?,n/a
25230,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Magnetization_linkage_ID,N,HHHHH,N,,Magnetization linkage ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,AssignedSpectralTransition,MagnetizationLinkageID,Assigned_spectral_transition,Magnetization_linkage_ID,Y,60,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,?,?,?,?,n/a
25240,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Assembly_atom_ID,N,HHHHH,N,,Assembly atom ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,AssignedSpectralTransition,AssemblyAtomID,Assigned_spectral_transition,Assembly_atom_ID,Y,70,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,13,Atom,Assembly_atom_ID,?,n/a
25250,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Val,N,HHHHH,N,,Val,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,AssignedSpectralTransition,Val,Assigned_spectral_transition,Val,Y,80,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,?,?,?,?,n/a
25260,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Assigned_chem_shift_list_ID,N,HHHHH,N,,Assigned chem shift list ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Assigned_chem_shift_list,ID,,AssignedSpectralTransition,AssignedChemShiftListID,Assigned_spectral_transition,Assigned_chem_shift_list_ID,Y,90,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,12,Atom_chem_shift,Assigned_chem_shift_list_ID,?,n/a
25270,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Atom_chem_shift_ID,N,HHHHH,N,,Atom chem shift ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom_chem_shift,ID,,AssignedSpectralTransition,AtomChemShiftID,Assigned_spectral_transition,Atom_chem_shift_ID,Y,100,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,12,Atom_chem_shift,ID,?,n/a
25280,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Entity_assembly_ID,N,HHHHH,N,,Entity assembly ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,AssignedSpectralTransition,EntityAssemblyID,Assigned_spectral_transition,Entity_assembly_ID,Y,110,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,11,Entity_assembly,ID,?,n/a
25290,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Entity_ID,N,HHHHH,N,,Entity ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Entity,ID,,AssignedSpectralTransition,EntityID,Assigned_spectral_transition,Entity_ID,Y,120,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,5,Entity_comp_index,Entity_ID,?,n/a
25300,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Comp_index_ID,N,HHHHH,N,,Comp index ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,AssignedSpectralTransition,CompIndexID,Assigned_spectral_transition,Comp_index_ID,Y,130,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,5,Entity_comp_index,ID,?,n/a
25310,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Comp_ID,N,HHHHH,N,,Comp ID,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,Chem_comp,ID,,AssignedSpectralTransition,CompID,Assigned_spectral_transition,Comp_ID,Y,140,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,7,Chem_comp_atom,Comp_ID,?,n/a
25320,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Atom_ID,N,HHHHH,N,,Atom ID,0,CHAR(12),atcode,,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,AssignedSpectralTransition,AtomID,Assigned_spectral_transition,Atom_ID,Y,150,Y,OIOIO,OOOOOO,?,?,?,?,N,?,0,?,N,N,7,Chem_comp_atom,Atom_ID,?,n/a
25330,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Figure_of_merit,N,HHHHH,N,,Figure of merit,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,AssignedSpectralTransition,FigureOfMerit,Assigned_spectral_transition,Figure_of_merit,Y,160,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,Figure of merit
25340,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Resonance_ID,N,HHHHH,N,,Resonance ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,AssignedSpectralTransition,ResonanceID,Assigned_spectral_transition,Resonance_ID,Y,170,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,8,Resonance,ID,?,n/a
25350,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Details,N,HHHHH,N,,Details,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,AssignedSpectralTransition,Details,Assigned_spectral_transition,Details,Y,180,Y,OIOIO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25360,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Spectral_peak_list,Sf_ID,,AssignedSpectralTransition,SfID,Assigned_spectral_transition,Sf_ID,Y,190,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,N,N,9,Spectral_peak_list,Sf_ID,?,n/a
25370,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Spectral_peak_list,Entry_ID,,AssignedSpectralTransition,EntryID,Assigned_spectral_transition,Entry_ID,Y,200,Y,OIVIV,VVVVVV,?,?,?,,Y,?,3,?,N,N,1;2;3;4;13;12;11;5;8;10,Spectral_transition;Spectral_dim;Spectral_transition_contrib;Peak;Atom;Atom_chem_shift;Entity_assembly;Entity_comp_index;Resonance;Spectral_peak_list,Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID,?,n/a
25380,spectral_peak_list,N,T6,5,NMR_parameters,174,Assigned spectral transition,,_Assigned_spectral_transition.Spectral_peak_list_ID,N,HHHHH,N,,Spectral peak list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Spectral_peak_list,ID,,AssignedSpectralTransition,SpectralPeakListID,Assigned_spectral_transition,Spectral_peak_list_ID,Y,210,Y,OIOIO,OOOOOO,?,?,?,,N,?,5,?,N,N,1;2;3;4;10,Spectral_transition;Spectral_dim;Spectral_transition_contrib;Peak;Spectral_peak_list,Spectral_peak_list_ID;Spectral_peak_list_ID;Spectral_peak_list_ID;Spectral_peak_list_ID;ID,?,Spectral peak list ID
25390,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Sf_category,N,HHHHH,N,,Sf category,0,VARCHAR(127),code,,,N,?,?,N,N,Y,N,,,,,,ResonanceLinkerList,SfCategory,Resonance_linker_list,Sf_category,N,7360,Y,VVVVV,VVVVVV,?,?,?,,N,?,1,?,N,N,?,?,?,?,n/a
25400,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Sf_framecode,N,HHHHH,N,,Sf framecode,0,VARCHAR(127),framecode,,,N,?,?,N,Y,N,N,,,,,,ResonanceLinkerList,SfFramecode,Resonance_linker_list,Sf_framecode,N,7370,Y,VVVVV,IIIIII,?,?,?,,N,?,2,?,N,N,?,?,?,?,n/a
25410,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,Y,?,N,N,N,N,Y,,Entry,ID,,ResonanceLinkerList,EntryID,Resonance_linker_list,Entry_ID,N,7380,Y,VVVVV,VVVVVV,?,?,?,,Y,?,3,?,N,N,1,Entry,ID,?,n/a
25420,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,,Y,N,?,?,Y,N,N,N,,,,,,ResonanceLinkerList,SfID,Resonance_linker_list,Sf_ID,N,7390,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,N,N,?,?,?,?,n/a
25430,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.ID,N,HHHHH,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,,,,ResonanceLinkerList,ResonanceLinkerListID,Resonance_linker_list,ID,N,7400,Y,VVVVV,VVVVVV,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25440,resonance_linker,N,R,5,NMR_parameters,178,Data derivation,,_Resonance_linker_list.Details,N,HHHHH,N,,Details,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,ResonanceLinkerList,Details,Resonance_linker_list,Details,N,7410,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25450,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.ID,N,HHHHH,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,Resonance,ResonanceID,Resonance,ID,Y,10,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25460,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Name,N,HHHHH,N,,Name,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,,,,Resonance,Name,Resonance,Name,Y,20,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
25470,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Resonance_set_ID,N,HHHHH,N,,Resonance set ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance_assignment,Resonance_set_ID,,Resonance,ResonanceSetID,Resonance,Resonance_set_ID,Y,30,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,1,Resonance_assignment,Resonance_set_ID,?,n/a
25480,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Spin_system_ID,N,HHHHH,N,,Spin system ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Spin_system,ID,,Resonance,SpinSystemID,Resonance,Spin_system_ID,Y,40,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,2,Spin_system,ID,?,n/a
25490,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,,Y,N,?,?,Y,N,N,N,,,Resonance_linker_list,Sf_ID,,Resonance,SfID,Resonance,Sf_ID,Y,50,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,N,N,9,Resonance_linker_list,Sf_ID,?,n/a
25500,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Resonance_linker_list,Entry_ID,,Resonance,EntryID,Resonance,Entry_ID,Y,60,Y,VIVIV,VVVVVV,?,?,?,,Y,?,3,?,N,N,1;2;10,Resonance_assignment;Spin_system;Resonance_linker_list,Entry_ID;Entry_ID;Entry_ID,?,n/a
25510,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance.Resonance_linker_list_ID,N,HHHHH,N,,Resonance linker list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Resonance_linker_list,ID,,Resonance,ResonanceLinkerListID,Resonance,Resonance_linker_list_ID,Y,70,Y,VIVIV,VVVVVV,?,?,?,,N,?,5,?,N,N,1;2;10,Resonance_assignment;Spin_system;Resonance_linker_list,Resonance_linker_list_ID;Resonance_linker_list_ID;ID,?,n/a
25520,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Resonance_ID_1,N,HHHHH,N,,Resonance ID 1,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Resonance,ID,,ResonanceCovalentLink,ResonanceID1,Resonance_covalent_link,Resonance_ID_1,Y,10,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,1,Resonance,ID,?,n/a
25530,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Resonance_ID_2,N,HHHHH,N,,Resonance ID 2,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Resonance,ID,,ResonanceCovalentLink,ResonanceID2,Resonance_covalent_link,Resonance_ID_2,Y,20,Y,VIVIV,VVVVVV,?,?,?,,N,?,0,?,N,N,2,Resonance,ID,?,n/a
25540,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,,Y,N,?,?,Y,N,N,N,,,Resonance_linker_list,Sf_ID,,ResonanceCovalentLink,SfID,Resonance_covalent_link,Sf_ID,Y,30,Y,IIIII,VVVVVV,?,?,?,,N,?,4,?,N,N,9,Resonance_linker_list,Sf_ID,?,n/a
25550,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Resonance_linker_list,Entry_ID,,ResonanceCovalentLink,EntryID,Resonance_covalent_link,Entry_ID,Y,40,Y,VIVIV,VVVVVV,?,?,?,,Y,?,3,?,N,N,1;2;10,Resonance;Resonance;Resonance_linker_list,Entry_ID;Entry_ID;Entry_ID,?,n/a
25560,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_covalent_link.Resonance_linker_list_ID,N,HHHHH,N,,Resonance linker list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Resonance_linker_list,ID,,ResonanceCovalentLink,ResonanceLinkerListID,Resonance_covalent_link,Resonance_linker_list_ID,Y,50,Y,VIVIV,VVVVVV,?,?,?,,N,?,5,?,N,N,1;2;10,Resonance;Resonance;Resonance_linker_list,Resonance_linker_list_ID;Resonance_linker_list_ID;ID,?,n/a
25570,resonance_linker,N,T6,5,NMR_parameters,178,Data derivation,,_Resonance_assignment.Resonance_set_ID,N,HHHHH,N,,Resonance set ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,ResonanceAssignment,ResonanceSetID,Resonance_assignment,Resonance_set_ID,Y,10,Y,RRIRR,RRRRRR,?,?,?,,N,?,0,?,N,N,?,?,?,?,n/a
