dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
40450,Cross_correlation_DD,Cross_correlation_DD_list_ID,?,?
40460,Theoretical_cross_correlation_DD_list,Sf_category,?,?
40470,Theoretical_cross_correlation_DD_list,Sf_framecode,?,?
40480,Theoretical_cross_correlation_DD_list,Entry_ID,?,?
40490,Theoretical_cross_correlation_DD_list,Sf_ID,?,?
40500,Theoretical_cross_correlation_DD_list,ID,?,?
40510,Theoretical_cross_correlation_DD_list,Name,?,?
40520,Theoretical_cross_correlation_DD_list,Data_file_name,?,?
40530,Theoretical_cross_correlation_DD_list,Sample_condition_list_ID,?,?
40540,Theoretical_cross_correlation_DD_list,Sample_condition_list_label,?,?
40550,Theoretical_cross_correlation_DD_list,Spectrometer_frequency_1H,?,?
40560,Theoretical_cross_correlation_DD_list,Val_units,?,?
40570,Theoretical_cross_correlation_DD_list,Details,?,?
40580,Theoretical_cross_correlation_DD_list,Text_data_format,?,?
40590,Theoretical_cross_correlation_DD_list,Text_data,?,?
40600,Theoretical_cross_correlation_DD_experiment,Experiment_ID,?,?
40610,Theoretical_cross_correlation_DD_experiment,Experiment_name,?,?
40620,Theoretical_cross_correlation_DD_experiment,Sample_ID,?,?
40630,Theoretical_cross_correlation_DD_experiment,Sample_label,?,?
40640,Theoretical_cross_correlation_DD_experiment,Sample_state,?,?
40650,Theoretical_cross_correlation_DD_experiment,Sf_ID,?,?
40660,Theoretical_cross_correlation_DD_experiment,Entry_ID,?,?
40670,Theoretical_cross_correlation_DD_experiment,Theoretical_cross_correlation_DD_list_ID,?,?
40680,Theoretical_cross_correlation_DD_software,Software_ID,?,?
40690,Theoretical_cross_correlation_DD_software,Software_label,?,?
40700,Theoretical_cross_correlation_DD_software,Method_ID,?,?
40710,Theoretical_cross_correlation_DD_software,Method_label,?,?
40720,Theoretical_cross_correlation_DD_software,Sf_ID,?,?
40730,Theoretical_cross_correlation_DD_software,Entry_ID,?,?
40740,Theoretical_cross_correlation_DD_software,Theoretical_cross_correlation_DD_list_ID,?,?
40750,Theoretical_cross_correlation_DD,ID,?,?
40760,Theoretical_cross_correlation_DD,Dipole_1_assembly_atom_ID_1,?,?
40770,Theoretical_cross_correlation_DD,Dipole_1_entity_assembly_ID_1,?,?
40780,Theoretical_cross_correlation_DD,Dipole_1_entity_ID_1,?,?
40790,Theoretical_cross_correlation_DD,Dipole_1_comp_index_ID_1,?,?
40800,Theoretical_cross_correlation_DD,Dipole_1_seq_ID_1,?,?
40810,Theoretical_cross_correlation_DD,Dipole_1_comp_ID_1,?,?
40820,Theoretical_cross_correlation_DD,Dipole_1_atom_ID_1,?,?
40830,Theoretical_cross_correlation_DD,Dipole_1_atom_type_1,?,?
40840,Theoretical_cross_correlation_DD,Dipole_1_atom_isotope_number_1,?,?
40850,Theoretical_cross_correlation_DD,Dipole_1_assembly_atom_ID_2,?,?
40860,Theoretical_cross_correlation_DD,Dipole_1_entity_assembly_ID_2,?,?
40870,Theoretical_cross_correlation_DD,Dipole_1_entity_ID_2,?,?
40880,Theoretical_cross_correlation_DD,Dipole_1_comp_index_ID_2,?,?
40890,Theoretical_cross_correlation_DD,Dipole_1_seq_ID_2,?,?
40900,Theoretical_cross_correlation_DD,Dipole_1_comp_ID_2,?,?
40910,Theoretical_cross_correlation_DD,Dipole_1_atom_ID_2,?,?
40920,Theoretical_cross_correlation_DD,Dipole_1_atom_type_2,?,?
40930,Theoretical_cross_correlation_DD,Dipole_1_atom_isotope_number_2,?,?
40940,Theoretical_cross_correlation_DD,Dipole_2_assembly_atom_ID_1,?,?
40950,Theoretical_cross_correlation_DD,Dipole_2_entity_assembly_ID_1,?,?
40960,Theoretical_cross_correlation_DD,Dipole_2_entity_ID_1,?,?
40970,Theoretical_cross_correlation_DD,Dipole_2_comp_index_ID_1,?,?
40980,Theoretical_cross_correlation_DD,Dipole_2_seq_ID_1,?,?
40990,Theoretical_cross_correlation_DD,Dipole_2_comp_ID_1,?,?
41000,Theoretical_cross_correlation_DD,Dipole_2_atom_ID_1,?,?
41010,Theoretical_cross_correlation_DD,Dipole_2_atom_type_1,?,?
41020,Theoretical_cross_correlation_DD,Dipole_2_atom_isotope_number_1,?,?
41030,Theoretical_cross_correlation_DD,Dipole_2_assembly_atom_ID_2,?,?
41040,Theoretical_cross_correlation_DD,Dipole_2_entity_assembly_ID_2,?,?
41050,Theoretical_cross_correlation_DD,Dipole_2_entity_ID_2,?,?
41060,Theoretical_cross_correlation_DD,Dipole_2_chem_comp_index_ID_2,?,?
41070,Theoretical_cross_correlation_DD,Dipole_2_seq_ID_2,?,?
41080,Theoretical_cross_correlation_DD,Dipole_2_comp_ID_2,?,?
41090,Theoretical_cross_correlation_DD,Dipole_2_atom_ID_2,?,?
41100,Theoretical_cross_correlation_DD,Dipole_2_atom_type_2,?,?
41110,Theoretical_cross_correlation_DD,Dipole_2_atom_isotope_number_2,?,?
41120,Theoretical_cross_correlation_DD,Val,?,?
41130,Theoretical_cross_correlation_DD,Val_err,?,?
41140,Theoretical_cross_correlation_DD,Dipole_1_Resonance_ID_1,?,?
41150,Theoretical_cross_correlation_DD,Dipole_1_Resonance_ID_2,?,?
41160,Theoretical_cross_correlation_DD,Dipole_2_Resonance_ID_1,?,?
41170,Theoretical_cross_correlation_DD,Dipole_2_Resonance_ID_2,?,?
41180,Theoretical_cross_correlation_DD,Dipole_1_auth_entity_assembly_ID_1,?,?
41190,Theoretical_cross_correlation_DD,Dipole_1_auth_seq_ID_1,?,?
41200,Theoretical_cross_correlation_DD,Dipole_1_auth_comp_ID_1,?,?
41210,Theoretical_cross_correlation_DD,Dipole_1_auth_atom_ID_1,?,?
41220,Theoretical_cross_correlation_DD,Dipole_1_auth_entity_assembly_ID_2,?,?
41230,Theoretical_cross_correlation_DD,Dipole_1_auth_seq_ID_2,?,?
41240,Theoretical_cross_correlation_DD,Dipole_1_auth_comp_ID_2,?,?
41250,Theoretical_cross_correlation_DD,Dipole_1_auth_atom_ID_2,?,?
41260,Theoretical_cross_correlation_DD,Dipole_2_auth_entity_assembly_ID_1,?,?
41270,Theoretical_cross_correlation_DD,Dipole_2_auth_seq_ID_1,?,?
41280,Theoretical_cross_correlation_DD,Dipole_2_auth_comp_ID_1,?,?
41290,Theoretical_cross_correlation_DD,Dipole_2_auth_atom_ID_1,?,?
41300,Theoretical_cross_correlation_DD,Dipole_2_auth_entity_assembly_ID_2,?,?
41310,Theoretical_cross_correlation_DD,Dipole_2_auth_seq_ID_2,?,?
41320,Theoretical_cross_correlation_DD,Dipole_2_auth_comp_ID_2,?,?
41330,Theoretical_cross_correlation_DD,Dipole_2_auth_atom_ID_2,?,?
41340,Theoretical_cross_correlation_DD,Sf_ID,?,?
41350,Theoretical_cross_correlation_DD,Entry_ID,?,?
41360,Theoretical_cross_correlation_DD,Theoretical_cross_correlation_DD_list_ID,?,?
41370,Cross_correlation_D_CSA_list,Sf_category,?,?
41380,Cross_correlation_D_CSA_list,Sf_framecode,?,?
41390,Cross_correlation_D_CSA_list,Entry_ID,?,?
41400,Cross_correlation_D_CSA_list,Sf_ID,?,?
41410,Cross_correlation_D_CSA_list,ID,?,?
41420,Cross_correlation_D_CSA_list,Name,?,?
41430,Cross_correlation_D_CSA_list,Data_file_name,?,?
41440,Cross_correlation_D_CSA_list,Sample_condition_list_ID,?,?
41450,Cross_correlation_D_CSA_list,Sample_condition_list_label,?,?
41460,Cross_correlation_D_CSA_list,Spectrometer_frequency_1H,?,?
41470,Cross_correlation_D_CSA_list,Val_units,?,?
41480,Cross_correlation_D_CSA_list,Details,?,?
41490,Cross_correlation_D_CSA_list,Text_data_format,?,?
41500,Cross_correlation_D_CSA_list,Text_data,?,?
41510,Cross_correlation_D_CSA_experiment,Experiment_ID,?,?
41520,Cross_correlation_D_CSA_experiment,Experiment_name,?,?
41530,Cross_correlation_D_CSA_experiment,Sample_ID,?,?
41540,Cross_correlation_D_CSA_experiment,Sample_label,?,?
41550,Cross_correlation_D_CSA_experiment,Sample_state,?,?
41560,Cross_correlation_D_CSA_experiment,Sf_ID,?,?
41570,Cross_correlation_D_CSA_experiment,Entry_ID,?,?
41580,Cross_correlation_D_CSA_experiment,Cross_correlation_D_CSA_list_ID,?,?
41590,Cross_correlation_D_CSA_software,Software_ID,?,?
41600,Cross_correlation_D_CSA_software,Software_label,?,?
41610,Cross_correlation_D_CSA_software,Method_ID,?,?
41620,Cross_correlation_D_CSA_software,Method_label,?,?
41630,Cross_correlation_D_CSA_software,Sf_ID,?,?
41640,Cross_correlation_D_CSA_software,Entry_ID,?,?
41650,Cross_correlation_D_CSA_software,Cross_correlation_D_CSA_list_ID,?,?
41660,Cross_correlation_D_CSA,ID,?,?
41670,Cross_correlation_D_CSA,Dipole_assembly_atom_ID_1,?,?
41680,Cross_correlation_D_CSA,Dipole_entity_assembly_ID_1,?,?
41690,Cross_correlation_D_CSA,Dipole_entity_ID_1,?,?
41700,Cross_correlation_D_CSA,Dipole_comp_index_ID_1,?,?
41710,Cross_correlation_D_CSA,Dipole_seq_ID_1,?,?
41720,Cross_correlation_D_CSA,Dipole_comp_ID_1,?,?
41730,Cross_correlation_D_CSA,Dipole_atom_ID_1,?,?
41740,Cross_correlation_D_CSA,Dipole_atom_type_1,?,?
41750,Cross_correlation_D_CSA,Dipole_atom_isotope_number_1,?,?
41760,Cross_correlation_D_CSA,Dipole_assembly_atom_ID_2,?,?
41770,Cross_correlation_D_CSA,Dipole_entity_assembly_ID_2,?,?
41780,Cross_correlation_D_CSA,Dipole_entity_ID_2,?,?
41790,Cross_correlation_D_CSA,Dipole_comp_index_ID_2,?,?
41800,Cross_correlation_D_CSA,Dipole_seq_ID_2,?,?
41810,Cross_correlation_D_CSA,Dipole_comp_ID_2,?,?
41820,Cross_correlation_D_CSA,Dipole_atom_ID_2,?,?
41830,Cross_correlation_D_CSA,Dipole_atom_type_2,?,?
41840,Cross_correlation_D_CSA,Dipole_atom_isotope_number_2,?,?
41850,Cross_correlation_D_CSA,CSA_assembly_atom_ID_1,?,?
41860,Cross_correlation_D_CSA,CSA_entity_assembly_ID_1,?,?
41870,Cross_correlation_D_CSA,CSA_entity_ID_1,?,?
41880,Cross_correlation_D_CSA,CSA_comp_index_ID_1,?,?
41890,Cross_correlation_D_CSA,CSA_seq_ID_1,?,?
41900,Cross_correlation_D_CSA,CSA_comp_ID_1,?,?
41910,Cross_correlation_D_CSA,CSA_atom_ID_1,?,?
41920,Cross_correlation_D_CSA,CSA_atom_type_1,?,?
41930,Cross_correlation_D_CSA,CSA_atom_isotope_number_1,?,?
41940,Cross_correlation_D_CSA,CSA_assembly_atom_ID_2,?,?
41950,Cross_correlation_D_CSA,CSA_entity_assembly_ID_2,?,?
41960,Cross_correlation_D_CSA,CSA_entity_ID_2,?,?
41970,Cross_correlation_D_CSA,CSA_comp_index_ID_2,?,?
41980,Cross_correlation_D_CSA,CSA_seq_ID_2,?,?
41990,Cross_correlation_D_CSA,CSA_comp_ID_2,?,?
42000,Cross_correlation_D_CSA,CSA_atom_ID_2,?,?
42010,Cross_correlation_D_CSA,CSA_atom_type_2,?,?
42020,Cross_correlation_D_CSA,CSA_atom_isotope_number_2,?,?
42030,Cross_correlation_D_CSA,Val,?,?
42040,Cross_correlation_D_CSA,Val_err,?,?
42050,Cross_correlation_D_CSA,Dipole_resonance_ID_1,?,?
42060,Cross_correlation_D_CSA,Dipole_resonance_ID_2,?,?
42070,Cross_correlation_D_CSA,CSA_resonance_ID_1,?,?
42080,Cross_correlation_D_CSA,CSA_resonance_ID_2,?,?
42090,Cross_correlation_D_CSA,Dipole_auth_entity_assembly_ID_1,?,?
42100,Cross_correlation_D_CSA,Dipole_auth_seq_ID_1,?,?
42110,Cross_correlation_D_CSA,Dipole_auth_comp_ID_1,?,?
42120,Cross_correlation_D_CSA,Dipole_auth_atom_ID_1,?,?
42130,Cross_correlation_D_CSA,Dipole_auth_entity_assembly_ID_2,?,?
42140,Cross_correlation_D_CSA,Dipole_auth_seq_ID_2,?,?
42150,Cross_correlation_D_CSA,Dipole_auth_comp_ID_2,?,?
42160,Cross_correlation_D_CSA,Dipole_auth_atom_ID_2,?,?
42170,Cross_correlation_D_CSA,CSA_auth_entity_assembly_ID_1,?,?
42180,Cross_correlation_D_CSA,CSA_auth_seq_ID_1,?,?
42190,Cross_correlation_D_CSA,CSA_auth_comp_ID_1,?,?
42200,Cross_correlation_D_CSA,CSA_auth_atom_ID_1,?,?
42210,Cross_correlation_D_CSA,CSA_auth_entity_assembly_ID_2,?,?
42220,Cross_correlation_D_CSA,CSA_auth_seq_ID_2,?,?
42230,Cross_correlation_D_CSA,CSA_auth_comp_ID_2,?,?
42240,Cross_correlation_D_CSA,CSA_auth_atom_ID_2,?,?
42250,Cross_correlation_D_CSA,Sf_ID,?,?
42260,Cross_correlation_D_CSA,Entry_ID,?,?
42270,Cross_correlation_D_CSA,Cross_correlation_D_CSA_list_ID,?,?
42280,Order_parameter_list,Sf_category,?,?
42290,Order_parameter_list,Sf_framecode,?,?
42300,Order_parameter_list,Entry_ID,C,Entry ID
42310,Order_parameter_list,Sf_ID,?,?
42320,Order_parameter_list,ID,C,Order parameter list ID
42330,Order_parameter_list,Name,?,?
42340,Order_parameter_list,Data_file_name,?,?
42350,Order_parameter_list,Sample_condition_list_ID,?,?
42360,Order_parameter_list,Sample_condition_list_label,?,?
42370,Order_parameter_list,Tau_e_val_units,C,Tau e value units
42380,Order_parameter_list,Tau_f_val_units,C,Tau f value units
42390,Order_parameter_list,Tau_s_val_units,C,Tau s value units
42400,Order_parameter_list,Rex_field_strength,C,Rex field strength
42410,Order_parameter_list,Rex_val_units,C,Rex value units
42420,Order_parameter_list,Details,?,?
42430,Order_parameter_list,Text_data_format,?,?
42440,Order_parameter_list,Text_data,?,?
42450,Order_parameter_experiment,Experiment_ID,?,?
42460,Order_parameter_experiment,Experiment_name,SFAV-P,Experiment name
42470,Order_parameter_experiment,Sample_ID,?,?
42480,Order_parameter_experiment,Sample_label,?,?
42490,Order_parameter_experiment,Sample_state,?,?
42500,Order_parameter_experiment,Sf_ID,?,?
42510,Order_parameter_experiment,Entry_ID,C,Entry ID
42520,Order_parameter_experiment,Order_parameter_list_ID,?,?
42530,Order_parameter_software,Software_ID,?,?
42540,Order_parameter_software,Software_label,C,Software label
42550,Order_parameter_software,Method_ID,?,?
42560,Order_parameter_software,Method_label,?,?
42570,Order_parameter_software,Sf_ID,?,?
42580,Order_parameter_software,Entry_ID,C,Entry ID
42590,Order_parameter_software,Order_parameter_list_ID,?,?
42600,Order_param,ID,C,Order parameter ID
42610,Order_param,Assembly_atom_ID,?,?
42620,Order_param,Entity_assembly_ID,?,?
42630,Order_param,Entity_ID,?,Molecular entity ID
42640,Order_param,Comp_index_ID,C,Residue sequence number
42650,Order_param,Seq_ID,?,?
42660,Order_param,Comp_ID,C,Residue code (VAL; DT; U)
42670,Order_param,Atom_ID,C,Atom name (N; CA)
42680,Order_param,Atom_type,C,Atom type (N; C)
42690,Order_param,Atom_isotope_number,?,?
42700,Order_param,Order_param_val,C,Order parameter value
42710,Order_param,Order_param_val_fit_err,C,Value fit error
42720,Order_param,Tau_e_val,C,Tau e value
42730,Order_param,Tau_e_val_fit_err,C,Tau e value error
42740,Order_param,Tau_f_val,C,Tau f value
42750,Order_param,Tau_f_val_fit_err,C,Tau f value error
42760,Order_param,Tau_s_val,C,Tau s value
42770,Order_param,Tau_s_val_fit_err,C,Tau s value error
42780,Order_param,Rex_val,C,Rex value
42790,Order_param,Rex_val_fit_err,C,Rex value error
42800,Order_param,Model_free_sum_squared_errs,C,Model free sum squared errors
42810,Order_param,Model_fit,C,Model fit
42820,Order_param,Sf2_val,C,Sf2 value
42830,Order_param,Sf2_val_fit_err,C,Sf2 value error
42840,Order_param,Ss2_val,C,Ss2 value
42850,Order_param,Ss2_val_fit_err,C,Ss2 value error
42860,Order_param,SH2_val,C,SH2 value
42870,Order_param,SH2_val_fit_err,C,SH2 value error
42880,Order_param,SN2_val,C,SN2 value
42890,Order_param,SN2_val_fit_err,C,SN2 value error
42900,Order_param,Resonance_ID,?,?
42910,Order_param,Auth_entity_assembly_ID,?,?
42920,Order_param,Auth_seq_ID,?,?
42930,Order_param,Auth_comp_ID,?,?
42940,Order_param,Auth_atom_ID,?,?
42950,Order_param,Sf_ID,?,?
42960,Order_param,Entry_ID,C,Entry ID
42970,Order_param,Order_parameter_list_ID,?,?
42980,PH_titration_list,Sf_category,?,?
42990,PH_titration_list,Sf_framecode,?,?
43000,PH_titration_list,Entry_ID,C,Entry ID
43010,PH_titration_list,Sf_ID,?,?
43020,PH_titration_list,ID,C,pH titration list ID
43030,PH_titration_list,Name,?,?
43040,PH_titration_list,Data_file_name,?,?
43050,PH_titration_list,Sample_condition_list_ID,?,?
43060,PH_titration_list,Sample_condition_list_label,?,?
43070,PH_titration_list,Expt_observed_param,?,?
43080,PH_titration_list,Details,?,?
43090,PH_titration_list,Text_data_format,?,?
43100,PH_titration_list,Text_data,?,?
43110,PH_titration_experiment,Experiment_ID,?,?
43120,PH_titration_experiment,Experiment_name,?,?
43130,PH_titration_experiment,Sample_ID,?,?
43140,PH_titration_experiment,Sample_label,?,?
43150,PH_titration_experiment,Sample_state,?,?
43160,PH_titration_experiment,Sf_ID,?,?
43170,PH_titration_experiment,Entry_ID,?,?
43180,PH_titration_experiment,PH_titration_list_ID,?,?
43190,PH_titration_software,Software_ID,?,?
43200,PH_titration_software,Software_label,?,?
43210,PH_titration_software,Method_ID,?,?
43220,PH_titration_software,Method_label,?,?
43230,PH_titration_software,Sf_ID,?,?
43240,PH_titration_software,Entry_ID,?,?
43250,PH_titration_software,PH_titration_list_ID,?,?
43260,PH_titr_result,ID,C,pH titration result ID
43270,PH_titr_result,Atm_obs_assembly_atom_ID,?,?
43280,PH_titr_result,Atm_obs_entity_assembly_ID,?,?
43290,PH_titr_result,Atm_obs_entity_ID,C,Observed molecular entity ID
43300,PH_titr_result,Atm_obs_comp_index_ID,C,Observed residue sequence number
43310,PH_titr_result,Atm_obs_seq_ID,?,?
43320,PH_titr_result,Atm_obs_comp_ID,C,Observed residue code (VAL; DT; U)
43330,PH_titr_result,Atm_obs_atom_ID,C,Observed Atom name (N; CA)
43340,PH_titr_result,Atm_obs_atom_type,?,?
43350,PH_titr_result,Atm_obs_atom_isotope_number,?,?
43360,PH_titr_result,Atm_obs_auth_entity_assembly_ID,?,?
43370,PH_titr_result,Atm_obs_auth_seq_ID,?,?
43380,PH_titr_result,Atm_obs_auth_comp_ID,?,?
43390,PH_titr_result,Atm_obs_auth_atom_ID,?,?
43400,PH_titr_result,Atm_titr_assembly_atom_ID,?,?
43410,PH_titr_result,Atm_titr_entity_assembly_ID,?,?
43420,PH_titr_result,Atm_titr_entity_ID,C,Titrated molecular entity ID
43430,PH_titr_result,Atm_titr_comp_index_ID,C,Titrated residue sequence number
43440,PH_titr_result,Atm_titr_seq_ID,?,?
43450,PH_titr_result,Atm_titr_comp_ID,?,Titrated residue code
43460,PH_titr_result,Atm_titr_atom_ID,?,Titrated atom name
43470,PH_titr_result,Atm_titr_atom_type,?,?
43480,PH_titr_result,Atm_titr_atom_isotope_number,?,?
43490,PH_titr_result,Atm_titr_auth_entity_assembly_ID,?,?
43500,PH_titr_result,Atm_titr_auth_seq_ID,?,?
43510,PH_titr_result,Atm_titr_auth_comp_ID,?,?
43520,PH_titr_result,Atm_titr_auth_atom_ID,?,?
43530,PH_titr_result,Hill_coeff_val,C,Hill coefficient value
43540,PH_titr_result,Hill_coeff_val_fit_err,C,Hill coefficient value error
43550,PH_titr_result,High_PH_param_fit_val,?,?
43560,PH_titr_result,High_PH_param_fit_val_err,?,?
43570,PH_titr_result,Low_PH_param_fit_val,?,?
43580,PH_titr_result,Low_PH_param_fit_val_err,?,?
43590,PH_titr_result,PKa_val,C,pKa value
43600,PH_titr_result,PKa_val_fit_err,C,pKa value error
43610,PH_titr_result,PHmid_val,?,?
43620,PH_titr_result,PHmid_val_fit_err,?,?
43630,PH_titr_result,Sf_ID,?,?
43640,PH_titr_result,Entry_ID,C,Entry ID
43650,PH_titr_result,PH_titration_list_ID,?,?
43660,PH_param_list,Sf_category,?,?
43670,PH_param_list,Sf_framecode,?,?
43680,PH_param_list,Entry_ID,?,?
43690,PH_param_list,Sf_ID,?,?
43700,PH_param_list,ID,?,?
43710,PH_param_list,Name,?,?
43720,PH_param_list,PH_titration_list_ID,?,?
43730,PH_param_list,PH_titration_list_label,?,?
43740,PH_param_list,Observed_NMR_param,?,?
43750,PH_param_list,Data_file_name,?,?
43760,PH_param_list,Details,?,?
43770,PH_param_list,Text_data_format,?,?
43780,PH_param_list,Text_data,?,?
43790,PH_param,ID,?,?
43800,PH_param,PH_titr_result_ID,?,?
43810,PH_param,PH_val,?,?
43820,PH_param,PH_val_err,?,?
43830,PH_param,Observed_NMR_param_val,?,?
43840,PH_param,Observed_NMR_param_val_err,?,?
43850,PH_param,Sf_ID,?,?
43860,PH_param,Entry_ID,?,?
43870,PH_param,PH_param_list_ID,?,?
43880,D_H_fractionation_factor_list,Sf_category,?,?
43890,D_H_fractionation_factor_list,Sf_framecode,?,?
43900,D_H_fractionation_factor_list,Entry_ID,?,?
43910,D_H_fractionation_factor_list,Sf_ID,?,?
43920,D_H_fractionation_factor_list,ID,?,?
43930,D_H_fractionation_factor_list,Name,?,?
43940,D_H_fractionation_factor_list,Data_file_name,?,?
43950,D_H_fractionation_factor_list,Sample_condition_list_ID,?,?
43960,D_H_fractionation_factor_list,Sample_condition_list_label,?,?
43970,D_H_fractionation_factor_list,Details,?,?
43980,D_H_fractionation_factor_list,Text_data_format,?,?
43990,D_H_fractionation_factor_list,Text_data,?,?
44000,D_H_fract_factor_experiment,Experiment_ID,?,?
44010,D_H_fract_factor_experiment,Experiment_name,?,?
44020,D_H_fract_factor_experiment,Sample_ID,?,?
44030,D_H_fract_factor_experiment,Sample_label,?,?
44040,D_H_fract_factor_experiment,Sample_state,?,?
44050,D_H_fract_factor_experiment,Sf_ID,?,?
44060,D_H_fract_factor_experiment,Entry_ID,?,?
44070,D_H_fract_factor_experiment,D_H_fractionation_factor_list_ID,?,?
44080,D_H_fract_factor_software,Software_ID,?,?
44090,D_H_fract_factor_software,Software_label,?,?
44100,D_H_fract_factor_software,Method_ID,?,?
44110,D_H_fract_factor_software,Method_label,?,?
44120,D_H_fract_factor_software,Sf_ID,?,?
44130,D_H_fract_factor_software,Entry_ID,?,?
44140,D_H_fract_factor_software,D_H_fractionation_factor_list_ID,?,?
44150,D_H_fractionation_factor,ID,?,?
44160,D_H_fractionation_factor,Assembly_atom_ID,?,?
44170,D_H_fractionation_factor,Entity_assembly_ID,?,?
44180,D_H_fractionation_factor,Entity_ID,?,?
44190,D_H_fractionation_factor,Comp_index_ID,?,?
44200,D_H_fractionation_factor,Seq_ID,?,?
44210,D_H_fractionation_factor,Comp_ID,?,?
44220,D_H_fractionation_factor,Atom_ID,?,?
44230,D_H_fractionation_factor,Atom_type,?,?
44240,D_H_fractionation_factor,Val,?,?
44250,D_H_fractionation_factor,Val_err,?,?
44260,D_H_fractionation_factor,Resonance_ID,?,?
44270,D_H_fractionation_factor,Auth_entity_assembly_ID,?,?
44280,D_H_fractionation_factor,Auth_seq_ID,?,?
44290,D_H_fractionation_factor,Auth_comp_ID,?,?
44300,D_H_fractionation_factor,Auth_atom_ID,?,?
44310,D_H_fractionation_factor,Sf_ID,?,?
44320,D_H_fractionation_factor,Entry_ID,?,?
44330,D_H_fractionation_factor,D_H_fractionation_factor_list_ID,?,?
44340,Binding_value_list,Sf_category,?,?
44350,Binding_value_list,Sf_framecode,?,?
44360,Binding_value_list,Entry_ID,C,Entry ID
44370,Binding_value_list,Sf_ID,?,?
44380,Binding_value_list,ID,C,Binding value list ID
44390,Binding_value_list,Name,?,?
44400,Binding_value_list,Data_file_name,?,?
44410,Binding_value_list,Sample_condition_list_ID,?,?
44420,Binding_value_list,Sample_condition_list_label,?,?
44430,Binding_value_list,Details,?,?
44440,Binding_value_list,Text_data_format,?,?
44450,Binding_value_list,Text_data,?,?
44460,Binding_experiment,Experiment_ID,?,?
