Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
35740,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Software,_Theoretical_heteronucl_T1_software.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Theoretical_heteronucl_T1_list,Sf_ID,Y,50,?,N,N,N,?,Theoretical_heteronucl_T1_software,Sf_ID,int,Pointer to '_Theoretical_heteronucl_T1_list.Sf_ID',?
35750,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Software,_Theoretical_heteronucl_T1_software.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,60,?,N,N,N,?,Theoretical_heteronucl_T1_software,Entry_ID,code,Pointer to '_Entry.ID',?
35760,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Software,_Theoretical_heteronucl_T1_software.Theoretical_heteronucl_T1_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Theoretical_heteronucl_T1_list,ID,Y,70,?,N,N,N,?,Theoretical_heteronucl_T1_software,Theoretical_heteronucl_T1_list_ID,int,Pointer to '_Theoretical_heteronucl_T1_list.ID',?
35770,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.ID,N,?,INTEGER,NOT NULL,Y,?,Y,?,?,Y,10,?,N,N,N,?,Theoretical_T1,ID,int,Unique identifier for the observed T1 relaxation value.,?
35780,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Assembly_atom_ID,N,?,INTEGER,?,N,?,?,Atom,Assembly_atom_ID,Y,20,?,N,N,N,?,Theoretical_T1,Assembly_atom_ID,int,Pointer to '_Atom.Assembly_atom_ID',?
35790,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Entity_assembly_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_assembly,ID,Y,30,?,N,N,N,?,Theoretical_T1,Entity_assembly_ID,int,Pointer to '_Entity_assembly.ID',?
35800,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Entity_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity,ID,Y,40,?,N,N,N,?,Theoretical_T1,Entity_ID,int,Pointer to '_Entity.ID',?
35810,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Comp_index_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_comp_index,ID,Y,50,?,N,N,N,?,Theoretical_T1,Comp_index_ID,int,Pointer to '_Entity_comp_index.ID',?
35820,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Seq_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_poly_seq,Num,Y,60,?,N,N,N,?,Theoretical_T1,Seq_ID,int,Pointer to '_Entity_poly_seq.Num',?
35830,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Comp_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp,ID,Y,70,?,N,N,N,?,Theoretical_T1,Comp_ID,code,Pointer to '_Chem_comp.ID',?
35840,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Atom_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp_atom,Atom_ID,Y,80,?,N,N,N,?,Theoretical_T1,Atom_ID,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
35850,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Atom_type,N,?,VARCHAR(15),NOT NULL,N,?,?,?,?,Y,90,?,N,N,N,?,Theoretical_T1,Atom_type,code,The value for this tag is a standard IUPAC abbreviation for an element (i.e.$ H$ C$ P$ etc).,?
35860,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Atom_isotope_number,N,?,INTEGER,?,N,?,?,?,?,Y,100,?,N,N,N,?,Theoretical_T1,Atom_isotope_number,int,The mass number for the chemical element defined by the tag '_Atom_type' or any of its related tags.,?
35870,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Val,N,?,FLOAT,NOT NULL,N,?,?,?,?,Y,110,?,N,N,N,?,Theoretical_T1,Val,float,The T1 relaxation value.,?
35880,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Val_err,N,?,FLOAT,?,N,?,?,?,?,Y,120,?,N,N,N,?,Theoretical_T1,Val_err,float,The estimated error in the reported T1 relaxation value.,?
35890,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Resonance_ID,N,?,INTEGER,?,N,?,?,Resonance,ID,Y,130,?,N,N,N,?,Theoretical_T1,Resonance_ID,int,Pointer to '_Resonance.ID',?
35900,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Auth_entity_assembly_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,140,?,N,N,N,?,Theoretical_T1,Auth_entity_assembly_ID,code,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Entity_assembly_ID.,?
35910,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Auth_seq_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,150,-3,N,N,N,?,Theoretical_T1,Auth_seq_ID,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
35920,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Auth_comp_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,160,DPN,N,N,N,?,Theoretical_T1,Auth_comp_ID,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
35930,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Auth_atom_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,170,HB1,N,N,N,?,Theoretical_T1,Auth_atom_ID,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
35940,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Theoretical_heteronucl_T1_list,Sf_ID,Y,180,?,N,N,N,?,Theoretical_T1,Sf_ID,int,Pointer to '_Theoretical_heteronucl_T1_list.Sf_ID',?
35950,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,190,?,N,N,N,?,Theoretical_T1,Entry_ID,code,Pointer to '_Entry.ID',?
35960,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical T1,_Theoretical_T1.Theoretical_heteronucl_T1_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Theoretical_heteronucl_T1_list,ID,Y,200,?,N,N,N,?,Theoretical_T1,Theoretical_heteronucl_T1_list_ID,int,Pointer to '_Theoretical_heteronucl_T1_list.ID',?
35970,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Sf_category,N,?,VARCHAR(127),NOT NULL,N,?,?,?,?,N,10090,?,N,Y,N,?,Heteronucl_T1rho_list,Sf_category,code,Category definition for the information content of the saveframe,?
35980,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Sf_framecode,N,?,VARCHAR(127),NOT NULL,N,?,?,?,?,N,10100,?,Y,N,N,heteronuclear_T1rho_list_1,Heteronucl_T1rho_list,Sf_framecode,framecode,A label for the saveframe that describes in very brief terms the information contained in the saveframe.,?
35990,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,N,10110,?,N,N,N,?,Heteronucl_T1rho_list,Entry_ID,code,Pointer to '_Entry.ID',?
36000,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Sf_ID,N,?,INTEGER,NOT NULL,N,Y,?,?,?,N,10120,?,N,N,N,?,Heteronucl_T1rho_list,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
36010,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.ID,N,?,INTEGER,NOT NULL,N,Y,Y,?,?,N,10130,?,N,N,N,?,Heteronucl_T1rho_list,ID,int,An integer value that uniquely identifies this saveframe of heteronuclear T1rho data from other saveframes of this category in an entry.,?
36020,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Name,N,?,VARCHAR(127),?,N,?,?,?,?,N,10140,?,N,N,N,?,Heteronucl_T1rho_list,Name,line,A name assigned to the save frame.,?
36030,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Data_file_name,N,?,VARCHAR(127),?,N,?,?,?,?,N,10150,?,N,N,N,?,Heteronucl_T1rho_list,Data_file_name,line,The name of the file submitted with this depostion that contains the quantitative data for this saveframe.,?
36040,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Sample_condition_list_ID,N,?,INTEGER,NOT NULL,N,?,?,Sample_condition_list,ID,N,10160,?,N,N,N,?,Heteronucl_T1rho_list,Sample_condition_list_ID,int,Pointer to '_Sample_condition_list.ID',?
36050,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Sample_condition_list_label,N,?,VARCHAR(127),NOT NULL,N,?,?,Sample_condition_list,Sf_framecode,N,10170,?,N,N,Y,?,Heteronucl_T1rho_list,Sample_condition_list_label,framecode,The label for the set of experimental sample conditions used to collect the data for determination of the heteronuclear T1rho relaxation values.,?
36060,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Spectrometer_frequency_1H,N,?,FLOAT,NOT NULL,N,?,?,?,?,N,10180,600.1283731,N,N,N,?,Heteronucl_T1rho_list,Spectrometer_frequency_1H,float,The operating proton frequency in MHz of the NMR spectrometer used to collect the data.,?
36070,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Temp_calibration_method,Y,N,VARCHAR(255),?,N,?,?,?,?,N,10190,?,N,N,N,?,Heteronucl_T1rho_list,Temp_calibration_method,text,Method used to calibrate the temperature unit on the NMR spectrometer used to collect the experimental data.,?
36080,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Temp_control_method,Y,N,VARCHAR(255),?,N,?,?,?,?,N,10200,?,N,N,N,?,Heteronucl_T1rho_list,Temp_control_method,text,Method used to control the temperature of the sample to eliminate heating caused by the long spin-lock pulse.,?
36090,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.T1rho_coherence_type,Y,N,VARCHAR(31),NOT NULL,N,?,?,?,?,N,10210,?,N,N,N,?,Heteronucl_T1rho_list,T1rho_coherence_type,line,A code describing the nuclei involved in the measured T1rho coherence.,?
36100,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.T1rho_val_units,Y,N,VARCHAR(15),NOT NULL,N,?,?,?,?,N,10220,s; s-1; ms,N,N,N,?,Heteronucl_T1rho_list,T1rho_val_units,code,The units used for the reported T1rho relaxation values.,?
36110,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Rex_units,Y,N,VARCHAR(15),?,N,?,?,?,?,N,10230,?,N,N,N,?,Heteronucl_T1rho_list,Rex_units,code,The units used for the reported R exchange values.,?
36120,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Details,N,?,TEXT,?,N,?,?,?,?,N,10240,?,N,N,N,?,Heteronucl_T1rho_list,Details,text,Text describing the reported heteronuclear Trho relaxation data.,?
36130,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Text_data_format,N,?,VARCHAR(31),?,N,?,?,?,?,N,10250,?,N,N,N,?,Heteronucl_T1rho_list,Text_data_format,line,The data format used to represent the heteronuclear T1rho relaxation data as ASCII text in the text block that is the value to the '_Heteronucl_T1rho.Text_data' tag.,?
36140,heteronucl_T1rho_relaxation,6,kinetics,410,Heteronuclear T1rho relaxation values,_Heteronucl_T1rho_list.Text_data,N,?,TEXT,?,N,?,?,?,?,N,10260,?,N,N,N,?,Heteronucl_T1rho_list,Text_data,text,A set of heteronuclear T1rho relaxation data formatted as ASCII text.,?
36150,heteronucl_T1rho_relaxation,6,kinetics,410,NMR experiments used to derive these data,_Heteronucl_T1rho_experiment.Experiment_ID,N,?,INTEGER,NOT NULL,N,?,Y,Experiment,ID,Y,10,?,N,N,N,?,Heteronucl_T1rho_experiment,Experiment_ID,int,Pointer to '_Experiment.ID',?
36160,heteronucl_T1rho_relaxation,6,kinetics,410,NMR experiments used to derive these data,_Heteronucl_T1rho_experiment.Experiment_name,N,?,VARCHAR(127),?,N,?,?,Experiment,Name,Y,20,?,N,N,N,?,Heteronucl_T1rho_experiment,Experiment_name,line,The name of an experiment used to determine the data reported. The experiment name should exist in the experiments listed as values to the tag '_Experiment.Name'.,?
36170,heteronucl_T1rho_relaxation,6,kinetics,410,NMR experiments used to derive these data,_Heteronucl_T1rho_experiment.Sample_ID,N,?,INTEGER,?,N,?,?,Sample,ID,Y,30,?,N,N,N,?,Heteronucl_T1rho_experiment,Sample_ID,int,Pointer to '_Sample.ID',?
36180,heteronucl_T1rho_relaxation,6,kinetics,410,NMR experiments used to derive these data,_Heteronucl_T1rho_experiment.Sample_label,N,?,VARCHAR(127),?,N,?,?,Sample,Sf_framecode,Y,40,?,N,N,Y,?,Heteronucl_T1rho_experiment,Sample_label,framecode,Pointer to a saveframe of the category 'sample',?
36190,heteronucl_T1rho_relaxation,6,kinetics,410,NMR experiments used to derive these data,_Heteronucl_T1rho_experiment.Sample_state,Y,N,VARCHAR(31),?,N,?,?,?,?,Y,50,?,N,N,N,?,Heteronucl_T1rho_experiment,Sample_state,line,Physical state of the sample either anisotropic or isotropic.,?
36200,heteronucl_T1rho_relaxation,6,kinetics,410,NMR experiments used to derive these data,_Heteronucl_T1rho_experiment.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Heteronucl_T1rho_list,Sf_ID,Y,60,?,N,N,N,?,Heteronucl_T1rho_experiment,Sf_ID,int,Pointer to '_Heteronucl_T1rho_list.Sf_ID',?
36210,heteronucl_T1rho_relaxation,6,kinetics,410,NMR experiments used to derive these data,_Heteronucl_T1rho_experiment.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,70,?,N,N,N,?,Heteronucl_T1rho_experiment,Entry_ID,code,Pointer to '_Entry.ID',?
36220,heteronucl_T1rho_relaxation,6,kinetics,410,NMR experiments used to derive these data,_Heteronucl_T1rho_experiment.Heteronucl_T1rho_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Heteronucl_T1rho_list,ID,Y,80,?,N,N,N,?,Heteronucl_T1rho_experiment,Heteronucl_T1rho_list_ID,int,Pointer to '_Heteronucl_T1rho_list.ID',?
36230,heteronucl_T1rho_relaxation,6,kinetics,410,Software,_Heteronucl_T1rho_software.Software_ID,N,?,INTEGER,NOT NULL,N,?,Y,Software,ID,Y,10,?,N,N,N,?,Heteronucl_T1rho_software,Software_ID,int,Pointer to '_Software.ID',?
36240,heteronucl_T1rho_relaxation,6,kinetics,410,Software,_Heteronucl_T1rho_software.Software_label,N,?,VARCHAR(127),NOT NULL,N,?,?,Software,Sf_framecode,Y,20,?,N,N,Y,?,Heteronucl_T1rho_software,Software_label,framecode,Pointer to a saveframe of the category 'software',?
36250,heteronucl_T1rho_relaxation,6,kinetics,410,Software,_Heteronucl_T1rho_software.Method_ID,N,?,INTEGER,?,N,?,?,Method,ID,Y,30,?,N,N,N,?,Heteronucl_T1rho_software,Method_ID,int,Pointer to '_Method.ID',?
36260,heteronucl_T1rho_relaxation,6,kinetics,410,Software,_Heteronucl_T1rho_software.Method_label,N,?,VARCHAR(127),?,N,?,?,Method,Sf_framecode,Y,40,?,N,N,Y,?,Heteronucl_T1rho_software,Method_label,framecode,Pointer to a saveframe of the category 'method',?
36270,heteronucl_T1rho_relaxation,6,kinetics,410,Software,_Heteronucl_T1rho_software.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Heteronucl_T1rho_list,Sf_ID,Y,50,?,N,N,N,?,Heteronucl_T1rho_software,Sf_ID,int,Pointer to '_Heteronucl_T1rho_list.Sf_ID',?
36280,heteronucl_T1rho_relaxation,6,kinetics,410,Software,_Heteronucl_T1rho_software.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,60,?,N,N,N,?,Heteronucl_T1rho_software,Entry_ID,code,Pointer to '_Entry.ID',?
36290,heteronucl_T1rho_relaxation,6,kinetics,410,Software,_Heteronucl_T1rho_software.Heteronucl_T1rho_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Heteronucl_T1rho_list,ID,Y,70,?,N,N,N,?,Heteronucl_T1rho_software,Heteronucl_T1rho_list_ID,int,Pointer to '_Heteronucl_T1rho_list.ID',?
36300,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.ID,N,?,INTEGER,NOT NULL,Y,?,Y,?,?,Y,10,?,N,N,N,?,T1rho,ID,int,Unique identifier for the observed T1rho relaxation value.,?
36310,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Assembly_atom_ID,N,?,INTEGER,?,N,?,?,Atom,Assembly_atom_ID,Y,20,?,N,N,N,?,T1rho,Assembly_atom_ID,int,Pointer to '_Atom.Assembly_atom_ID',?
36320,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Entity_assembly_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_assembly,ID,Y,30,?,N,N,N,?,T1rho,Entity_assembly_ID,int,Pointer to '_Entity_assembly.ID',?
36330,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Entity_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity,ID,Y,40,?,N,N,N,?,T1rho,Entity_ID,int,Pointer to '_Entity.ID',?
36340,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Comp_index_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_comp_index,ID,Y,50,?,N,N,N,?,T1rho,Comp_index_ID,int,Pointer to '_Entity_comp_index.ID',?
36350,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Seq_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_poly_seq,Num,Y,60,?,N,N,N,?,T1rho,Seq_ID,int,Pointer to '_Entity_poly_seq.Num',?
36360,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Comp_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp,ID,Y,70,?,N,N,N,?,T1rho,Comp_ID,code,Pointer to '_Chem_comp.ID',?
36370,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Atom_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp_atom,Atom_ID,Y,80,?,N,N,N,?,T1rho,Atom_ID,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
36380,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Atom_type,N,?,VARCHAR(15),NOT NULL,N,?,?,?,?,Y,90,?,N,N,N,?,T1rho,Atom_type,code,The value for this tag is a standard IUPAC abbreviation for an element (i.e.$ H$ C$ P$ etc).,?
36390,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Atom_isotope_number,N,?,INTEGER,?,N,?,?,?,?,Y,100,?,N,N,N,?,T1rho,Atom_isotope_number,int,The mass number for the chemical element defined by the tag '_Atom_type' or any of its related tags.,?
36400,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.T1rho_val,N,?,FLOAT,NOT NULL,N,?,?,?,?,Y,110,?,N,N,N,?,T1rho,T1rho_val,float,The T1rho relaxation value.,?
36410,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.T1rho_val_err,N,?,FLOAT,?,N,?,?,?,?,Y,120,?,N,N,N,?,T1rho,T1rho_val_err,float,The estimated error in the reported T1rho relaxation value.,?
36420,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Rex_val,N,?,FLOAT,?,N,?,?,?,?,Y,130,?,N,N,N,?,T1rho,Rex_val,float,The exchange broadening contribution value.,?
36430,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Rex_val_err,N,?,FLOAT,?,N,?,?,?,?,Y,140,?,N,N,N,?,T1rho,Rex_val_err,float,The estimated error in the fitted exchange broadening contribution value.,?
36440,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Resonance_ID,N,?,INTEGER,?,N,?,?,Resonance,ID,Y,150,?,N,N,N,?,T1rho,Resonance_ID,int,Pointer to '_Resonance.ID',?
36450,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Auth_entity_assembly_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,160,?,N,N,N,?,T1rho,Auth_entity_assembly_ID,code,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Entity_assembly_ID.,?
36460,heteronucl_T1rho_relaxation,6,kinetics,410,T1rho,_T1rho.Auth_seq_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,170,-3,N,N,N,?,T1rho,Auth_seq_ID,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
